quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
5_6_1_2,46.846,0.741,45.968,-1.853,0.393,-2.25,-0.011,0.012,-0.008,5,6,1,2
5_6_2_3,112.018,0.579,112.156,-1.672,0.37,-1.976,-0.086,0.008,-0.08,5,6,2,3
5_6_3_4,77.438,0.939,77.281,-1.123,0.254,-1.086,-0.373,0.014,-0.382,5,6,3,4
5_6_7_9,207.48,0.335,207.125,-1.643,0.322,-1.927,-0.327,0.005,-0.292,5,6,7,9
5_6_9_10,-84.535,1.138,-84.812,-0.458,0.116,-0.367,-0.038,0.017,-0.016,5,6,9,10
60_61_62_64,11.552,1.289,12.313,-0.005,0.01,-0.0,99.069,0.906,101.494,60,61,62,64
62_64_60_61,9.495,1.203,7.812,-0.005,0.022,-0.001,101.744,0.959,101.758,62,64,60,61
6_7_10_11,0.548,0.294,0.406,-0.695,0.106,-0.868,-0.125,0.006,-0.124,6,7,10,11
6_7_1_2,47.337,0.438,47.656,-1.939,0.258,-2.544,-0.006,0.007,-0.02,6,7,1,2
6_7_2_3,105.756,1.586,105.782,-2.044,0.267,-2.651,-0.059,0.03,-0.072,6,7,2,3
6_7_3_4,74.772,0.475,74.937,-1.884,0.256,-2.409,-0.122,0.009,-0.129,6,7,3,4
6_7_4_5,-62.451,0.312,-62.781,-1.171,0.184,-1.622,-0.407,0.007,-0.405,6,7,4,5
6_7_9_10,-83.464,0.459,-83.5,-1.953,0.245,-2.607,-0.437,0.01,-0.426,6,7,9,10
7_9_10_11,2.132,0.683,2.562,-1.082,0.241,-1.476,-0.607,0.01,-0.6,7,9,10,11
7_9_1_2,47.588,0.714,47.562,-0.719,0.175,-0.958,-0.014,0.01,-0.02,7,9,1,2
7_9_2_3,102.979,0.687,103.625,-1.043,0.269,-1.37,-0.011,0.012,-0.008,7,9,2,3
7_9_3_4,70.97,1.539,70.063,-1.05,0.269,-1.444,-0.04,0.026,-0.028,7,9,3,4
7_9_4_5,-69.083,0.578,-68.875,-1.048,0.265,-1.434,-0.095,0.013,-0.082,7,9,4,5
7_9_5_6,38.438,0.216,38.75,-0.263,0.225,-0.619,-0.328,0.004,-0.33,7,9,5,6
9_10_1_2,47.318,0.418,47.938,-1.118,0.241,-1.324,-0.008,0.007,-0.018,9,10,1,2
9_10_2_3,99.537,1.193,99.781,-1.156,0.264,-1.521,-0.013,0.023,0.0,9,10,2,3
9_10_3_4,69.516,1.125,69.218,-1.23,0.277,-1.547,-0.007,0.02,-0.0,9,10,3,4
9_10_4_5,-72.691,0.336,-72.438,-1.421,0.283,-1.847,-0.031,0.007,-0.026,9,10,4,5
9_10_5_6,32.502,0.348,33.031,-1.237,0.279,-1.678,-0.086,0.006,-0.071,9,10,5,6
9_10_6_7,30.32,0.524,30.687,-0.782,0.187,-1.119,-0.411,0.008,-0.386,9,10,6,7
