quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
19_20_21_22,-27.024,2.04,-23.782,-1.126,0.165,-1.475,-0.413,0.041,-0.4,19,20,21,22
20_21_13_14,27.444,0.545,27.032,-0.88,0.092,-0.992,-0.016,0.011,-0.036,20,21,13,14
20_21_14_15,49.24,0.616,49.25,-1.159,0.167,-1.418,-0.015,0.01,-0.016,20,21,14,15
20_21_15_16,60.119,0.306,60.594,-1.395,0.402,-1.644,-0.008,0.006,0.0,20,21,15,16
20_21_16_17,54.81,0.704,55.062,-1.617,0.539,-1.89,-0.044,0.014,-0.054,20,21,16,17
20_21_17_18,34.828,0.389,34.438,-1.796,0.621,-1.965,-0.126,0.007,-0.118,20,21,17,18
20_21_18_19,78.724,0.413,78.969,-2.384,0.64,-2.027,-0.494,0.011,-0.464,20,21,18,19
21_22_13_14,30.219,0.289,28.812,0.174,0.163,0.172,-0.011,0.005,-0.028,21,22,13,14
21_22_14_15,47.855,0.217,48.032,0.427,0.162,0.495,-0.007,0.004,-0.013,21,22,14,15
21_22_15_16,56.712,0.606,56.375,0.432,0.156,0.499,0.008,0.009,0.024,21,22,15,16
21_22_16_17,52.514,2.315,54.125,0.418,0.141,0.539,0.004,0.034,-0.016,21,22,16,17
21_22_17_18,32.304,0.45,32.282,0.387,0.153,0.504,-0.027,0.007,-0.019,21,22,17,18
21_22_18_19,64.499,0.318,63.688,0.263,0.131,0.39,-0.098,0.006,-0.104,21,22,18,19
21_22_19_20,89.316,0.25,89.75,0.469,0.116,0.366,-0.396,0.004,-0.377,21,22,19,20
60_61_62_64,17.06,0.58,17.187,-0.001,0.004,0.002,98.461,0.491,99.42,60,61,62,64
62_64_60_61,17.15,0.573,17.188,-0.001,0.004,-0.001,98.71,0.703,98.898,62,64,60,61
