quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
17_18_19_20,-0.531,0.033,-1.094,-0.395,0.247,-0.399,-0.448,0.002,-0.445,17,18,19,20
17_18_20_21,-13.382,0.265,-13.75,0.066,0.129,0.081,-0.068,0.004,-0.063,17,18,20,21
17_18_21_22,0.593,0.671,0.407,0.072,0.101,0.106,-0.032,0.009,-0.029,17,18,21,22
18_19_13_14,25.048,0.066,24.594,-1.134,0.265,-1.102,-0.06,0.0,-0.066,18,19,13,14
18_19_14_15,78.088,0.045,78.218,-1.217,0.276,-1.144,-0.032,0.002,-0.034,18,19,14,15
18_19_15_16,41.332,0.111,41.468,-1.191,0.288,-1.188,-0.151,0.001,-0.156,18,19,15,16
18_19_16_17,53.57,0.262,53.75,-0.864,0.223,-0.887,-0.491,0.004,-0.509,18,19,16,17
18_19_20_21,-12.38,0.245,-13.375,-1.133,0.206,-1.125,-0.388,0.005,-0.388,18,19,20,21
18_19_21_22,0.853,0.387,0.312,-0.355,0.111,-0.393,-0.058,0.007,-0.066,18,19,21,22
19_20_13_14,24.644,0.062,23.938,-1.108,0.086,-1.086,0.019,0.002,0.003,19,20,13,14
19_20_14_15,78.86,1.223,78.406,-1.418,0.156,-1.431,-0.021,0.02,-0.019,19,20,14,15
19_20_15_16,36.998,0.378,37.813,-1.512,0.18,-1.534,-0.032,0.004,-0.04,19,20,15,16
19_20_16_17,47.18,0.721,48.031,-1.569,0.202,-1.532,-0.074,0.008,-0.08,19,20,16,17
19_20_17_18,40.272,2.786,39.125,-1.218,0.086,-1.181,-0.522,0.043,-0.54,19,20,17,18
19_20_21_22,9.904,0.016,10.25,-1.383,0.146,-1.378,-0.351,0.002,-0.358,19,20,21,22
20_21_13_14,27.277,1.377,26.0,-1.63,0.035,-1.578,-0.014,0.023,-0.024,20,21,13,14
20_21_14_15,73.69,1.068,73.438,-1.702,0.003,-1.684,0.022,0.013,0.03,20,21,14,15
20_21_15_16,33.644,0.38,33.312,-1.585,0.001,-1.528,-0.021,0.007,-0.019,20,21,15,16
20_21_16_17,48.348,0.416,48.219,-1.654,0.05,-1.596,-0.052,0.005,-0.052,20,21,16,17
20_21_17_18,41.851,0.515,41.469,-1.424,0.018,-1.412,-0.08,0.008,-0.078,20,21,17,18
20_21_18_19,70.358,0.854,70.25,-1.021,0.074,-1.011,-0.408,0.008,-0.422,20,21,18,19
21_22_13_14,23.375,0.467,23.937,-0.944,0.292,-0.919,-0.01,0.008,-0.017,21,22,13,14
21_22_14_15,73.842,1.354,74.281,-0.58,0.337,-0.529,0.018,0.02,0.006,21,22,14,15
21_22_15_16,31.682,0.708,31.437,-0.294,0.308,-0.3,-0.018,0.01,-0.017,21,22,15,16
21_22_16_17,45.384,0.177,45.125,-0.829,0.272,-0.821,0.006,0.002,0.01,21,22,16,17
21_22_17_18,40.95,0.884,41.0,-0.788,0.231,-0.763,-0.029,0.016,-0.027,21,22,17,18
21_22_18_19,63.226,0.319,63.125,-0.66,0.179,-0.628,-0.067,0.006,-0.07,21,22,18,19
21_22_19_20,49.517,0.45,49.344,-0.035,0.31,0.013,-0.34,0.007,-0.334,21,22,19,20
60_61_62_64,7.712,2.222,7.719,-0.004,0.001,-0.005,102.658,0.922,102.764,60,61,62,64
62_64_60_61,-3.892,0.414,-4.469,-0.014,0.001,-0.008,102.02,0.728,102.434,62,64,60,61
