quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
56_57_51_52,6.32,0.087,6.031,-0.278,0.076,-0.303,0.016,0.001,0.014,56,57,51,52
56_57_52_53,-353.962,0.371,-353.594,-0.312,0.064,-0.294,-0.135,0.014,-0.165,56,57,52,53
56_57_53_54,3232.764,397.921,3277.188,0.084,0.003,0.077,-1950.674,268.876,-1938.346,56,57,53,54
56_57_58_59,85.618,0.419,85.719,-0.213,0.071,-0.242,-0.548,0.007,-0.538,56,57,58,59
57_58_49_50,29.722,1.039,29.468,-0.573,0.113,-0.559,-0.013,0.015,-0.012,57,58,49,50
57_58_50_51,-37.007,0.468,-37.0,-0.865,0.141,-0.844,-0.089,0.037,-0.102,57,58,50,51
57_58_51_52,6.788,0.112,7.062,-0.668,0.117,-0.658,0.035,0.001,0.03,57,58,51,52
57_58_52_53,-343.873,0.183,-343.562,-0.378,0.053,-0.374,-0.169,0.015,-0.174,57,58,52,53
57_58_53_54,-961.308,17.99,-1070.0,0.142,0.003,0.145,225.943,50.108,236.064,57,58,53,54
57_58_54_56,-5896.596,12.914,-5900.0,0.192,0.012,0.188,541.01,19.033,534.29,57,58,54,56
58_59_49_50,27.803,3.203,28.812,-1.089,0.105,-1.108,0.044,0.037,0.037,58,59,49,50
58_59_50_51,-42.004,0.628,-42.25,0.092,0.04,0.103,-0.015,0.021,-0.006,58,59,50,51
58_59_51_52,6.558,0.129,6.219,-0.521,0.074,-0.517,0.029,0.003,0.025,58,59,51,52
58_59_52_53,-338.811,0.301,-339.39,-0.106,0.026,-0.095,-0.064,0.015,-0.063,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.44,0.016,0.43,0.0,0.0,0.0,58,59,53,54
58_59_54_56,786.682,298.443,693.625,0.36,0.023,0.362,1021.784,76.657,1036.333,58,59,54,56
58_59_56_57,-9.942,0.048,-9.719,-0.872,0.047,-0.922,-0.538,0.001,-0.54,58,59,56,57
60_61_62_64,-6.733,2.682,-6.063,-0.003,0.001,-0.002,103.692,0.731,103.818,60,61,62,64
62_64_60_61,11.137,0.636,11.281,-0.002,0.004,-0.002,102.768,0.403,101.778,62,64,60,61
