quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
2_3_7_9,45.522,0.18,45.782,-0.329,0.004,-0.369,-0.017,0.003,-0.022,2,3,7,9
2_3_9_10,-109.318,0.202,-109.75,-0.281,0.018,-0.25,-0.066,0.004,-0.07,2,3,9,10
3_4_10_11,52.466,0.304,52.812,-0.081,0.052,-0.077,-0.005,0.004,-0.001,3,4,10,11
3_4_1_2,-8.312,2.248,-7.75,-1.015,0.198,-0.927,-0.179,0.042,-0.162,3,4,1,2
3_4_5_6,91.885,0.354,92.0,-1.948,0.174,-1.884,-0.359,0.004,-0.364,3,4,5,6
3_4_6_7,-71.276,1.94,-70.375,-1.107,0.089,-1.063,-0.092,0.027,-0.1,3,4,6,7
3_4_7_9,50.476,0.269,50.562,-0.483,0.002,-0.481,-0.053,0.004,-0.051,3,4,7,9
3_4_9_10,-103.678,0.066,-102.906,-0.196,0.019,-0.18,-0.01,0.001,-0.011,3,4,9,10
4_5_10_11,50.692,0.8,50.188,-0.311,0.064,-0.306,0.004,0.013,-0.006,4,5,10,11
4_5_1_2,-6.639,0.073,-6.25,-1.683,0.24,-1.699,0.04,0.001,0.032,4,5,1,2
4_5_2_3,129.572,0.945,128.469,-1.328,0.19,-1.312,-0.314,0.017,-0.322,4,5,2,3
4_5_6_7,-68.76,0.248,-68.968,-2.03,0.202,-2.02,-0.582,0.007,-0.584,4,5,6,7
4_5_7_9,41.188,0.298,41.188,-0.953,0.048,-1.003,-0.085,0.004,-0.084,4,5,7,9
4_5_9_10,-112.841,0.491,-112.328,-0.639,0.036,-0.675,-0.128,0.005,-0.134,4,5,9,10
5_6_10_11,51.817,0.066,51.969,-0.36,0.078,-0.405,-0.094,0.001,-0.098,5,6,10,11
5_6_1_2,-4.274,0.164,-4.187,-1.77,0.325,-1.767,-0.008,0.004,0.001,5,6,1,2
5_6_2_3,138.406,0.312,138.032,-1.943,0.364,-1.895,-0.077,0.003,-0.082,5,6,2,3
5_6_3_4,-39.762,0.102,-40.75,-1.072,0.242,-1.067,-0.41,0.001,-0.414,5,6,3,4
5_6_7_9,47.584,3.59,46.156,-2.101,0.308,-2.047,-0.501,0.052,-0.488,5,6,7,9
5_6_9_10,-110.55,1.716,-111.297,-0.748,0.054,-0.772,-0.222,0.03,-0.228,5,6,9,10
60_61_62_64,-3.2,4.512,-4.188,-0.016,0.014,-0.012,101.194,1.367,101.937,60,61,62,64
62_64_60_61,2.714,0.598,2.75,-0.025,0.011,-0.02,100.77,0.09,101.461,62,64,60,61
6_7_10_11,46.228,0.161,45.968,-1.126,0.103,-1.157,-0.12,0.001,-0.109,6,7,10,11
6_7_1_2,-5.45,1.846,-4.468,-1.785,0.309,-1.756,0.058,0.025,0.048,6,7,1,2
6_7_2_3,134.101,0.15,133.531,-1.534,0.231,-1.524,-0.059,0.001,-0.064,6,7,2,3
6_7_3_4,-43.945,1.508,-44.125,-1.085,0.061,-1.063,-0.107,0.035,-0.121,6,7,3,4
6_7_4_5,46.776,1.618,46.532,-1.026,0.226,-0.986,-0.607,0.024,-0.606,6,7,4,5
6_7_9_10,-104.983,0.207,-104.969,-2.052,0.158,-2.016,-0.515,0.006,-0.521,6,7,9,10
7_9_10_11,51.356,0.614,51.406,-1.165,0.144,-1.17,-0.91,0.005,-0.914,7,9,10,11
7_9_1_2,-2.637,0.191,-2.406,-0.808,0.042,-0.812,-0.024,0.008,-0.032,7,9,1,2
7_9_2_3,113.706,0.364,113.75,-1.107,0.04,-1.089,-0.033,0.013,-0.016,7,9,2,3
7_9_3_4,-47.32,0.075,-46.656,-1.493,0.13,-1.506,-0.2,0.009,-0.221,7,9,3,4
7_9_4_5,37.936,0.784,38.468,-1.276,0.154,-1.236,-0.126,0.009,-0.136,7,9,4,5
7_9_5_6,8.635,2.299,9.125,-0.745,0.117,-0.711,-0.537,0.03,-0.524,7,9,5,6
9_10_1_2,-10.483,1.194,-9.343,-0.921,0.061,-0.926,-0.076,0.08,-0.005,9,10,1,2
9_10_2_3,114.017,4.278,116.282,-0.52,0.077,-0.527,-0.067,0.061,-0.104,9,10,2,3
9_10_3_4,-55.62,1.146,-55.188,-0.749,0.059,-0.734,-0.692,0.058,-0.714,9,10,3,4
9_10_4_5,31.942,0.397,32.375,-0.592,0.088,-0.602,-0.054,0.007,-0.064,9,10,4,5
9_10_5_6,8.108,3.538,9.407,-0.712,0.016,-0.73,-0.175,0.168,-0.102,9,10,5,6
9_10_6_7,26.317,0.405,26.938,-0.439,0.017,-0.442,-0.112,0.022,-0.078,9,10,6,7
