quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
18_19_16_17,65.68,0.408,65.0,-0.667,0.162,-1.281,-0.407,0.006,-0.387,18,19,16,17
18_19_20_21,-35.864,1.223,-36.625,-1.074,0.251,-1.566,-0.471,0.024,-0.448,18,19,20,21
18_19_21_22,-67.184,0.479,-67.656,-0.336,0.101,-0.485,-0.102,0.009,-0.066,18,19,21,22
19_20_13_14,17.38,0.461,17.375,-1.136,0.149,-1.284,-0.016,0.007,-0.005,19,20,13,14
19_20_14_15,51.141,0.521,51.125,-1.358,0.222,-1.904,-0.021,0.011,-0.026,19,20,14,15
19_20_15_16,27.358,0.329,27.125,-1.437,0.226,-1.924,-0.029,0.007,-0.038,19,20,15,16
19_20_16_17,60.567,0.432,59.844,-1.421,0.24,-2.018,-0.118,0.009,-0.085,19,20,16,17
19_20_17_18,40.913,0.285,41.468,-1.157,0.201,-1.656,-0.443,0.006,-0.41,19,20,17,18
19_20_21_22,-57.712,0.364,-57.438,-1.301,0.21,-1.794,-0.391,0.008,-0.42,19,20,21,22
20_21_13_14,17.014,0.314,16.812,-0.765,0.123,-0.878,-0.016,0.007,-0.011,20,21,13,14
20_21_14_15,49.684,0.431,49.719,-0.898,0.168,-1.256,-0.014,0.01,0.002,20,21,14,15
20_21_15_16,25.064,0.437,24.969,-1.019,0.227,-1.419,-0.017,0.008,-0.011,20,21,15,16
20_21_16_17,58.727,0.4,58.625,-1.097,0.299,-1.459,-0.054,0.008,-0.083,20,21,16,17
20_21_17_18,36.189,0.262,35.938,-1.154,0.378,-1.524,-0.114,0.006,-0.064,20,21,17,18
20_21_18_19,59.313,0.302,58.531,-1.344,0.676,-1.592,-0.469,0.005,-0.477,20,21,18,19
21_22_13_14,17.332,0.421,17.562,-0.267,0.161,-0.407,-0.006,0.008,0.008,21,22,13,14
21_22_14_15,49.074,0.445,49.813,-0.036,0.11,-0.118,-0.012,0.007,-0.002,21,22,14,15
21_22_15_16,22.539,0.486,22.25,-0.008,0.138,0.013,-0.002,0.008,0.016,21,22,15,16
21_22_16_17,55.357,0.326,55.438,-0.009,0.114,0.018,-0.003,0.005,0.003,21,22,16,17
21_22_17_18,31.182,0.308,31.625,0.005,0.123,0.064,-0.044,0.005,-0.022,21,22,17,18
21_22_18_19,49.707,0.295,48.781,-0.016,0.116,0.049,-0.101,0.005,-0.14,21,22,18,19
21_22_19_20,94.315,0.339,94.438,0.211,0.099,0.062,-0.409,0.006,-0.384,21,22,19,20
60_61_62_64,12.479,0.846,13.25,-0.003,0.008,0.0,97.757,0.552,99.566,60,61,62,64
62_64_60_61,12.813,0.664,13.813,-0.003,0.071,0.021,100.433,5.003,98.586,62,64,60,61
