quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
6_7_10_11,17.673,0.227,17.375,-0.295,0.108,-0.409,-0.127,0.003,-0.09,6,7,10,11
6_7_1_2,6.465,1.985,7.906,-0.753,0.204,-0.995,-0.053,0.029,-0.085,6,7,1,2
6_7_2_3,168.374,0.215,168.312,-0.668,0.182,-0.915,-0.035,0.003,-0.025,6,7,2,3
6_7_3_4,53.407,0.38,53.188,-0.804,0.211,-1.065,-0.11,0.005,-0.098,6,7,3,4
6_7_4_5,-36.172,1.046,-39.437,-0.739,0.198,-0.935,-0.579,0.022,-0.515,6,7,4,5
6_7_9_10,-74.257,0.384,-74.688,-0.987,0.177,-1.239,-0.658,0.009,-0.651,6,7,9,10
7_9_10_11,19.434,0.581,19.25,-0.647,0.131,-0.804,-1.149,0.008,-1.166,7,9,10,11
7_9_1_2,8.302,0.411,7.906,-0.618,0.097,-0.682,-0.014,0.01,0.046,7,9,1,2
7_9_2_3,166.049,0.283,165.594,-0.795,0.151,-0.96,-0.028,0.004,-0.042,7,9,2,3
7_9_3_4,49.687,0.467,50.375,-0.854,0.165,-1.057,-0.045,0.007,-0.038,7,9,3,4
7_9_4_5,-39.641,1.059,-40.094,-1.265,0.183,-1.505,-0.081,0.029,0.018,7,9,4,5
7_9_5_6,36.662,0.264,37.25,-0.523,0.134,-0.795,-0.56,0.006,-0.641,7,9,5,6
9_10_1_2,7.893,1.35,8.469,-0.656,0.072,-0.602,0.007,0.018,-0.004,9,10,1,2
9_10_2_3,161.14,0.404,161.094,-0.736,0.096,-0.849,-0.009,0.005,-0.01,9,10,2,3
9_10_3_4,44.974,1.153,44.938,-0.681,0.079,-0.836,-0.002,0.014,-0.013,9,10,3,4
9_10_4_5,-41.348,0.42,-40.375,-0.696,0.09,-0.915,-0.01,0.016,0.129,9,10,4,5
9_10_5_6,27.59,0.298,26.281,-0.599,0.074,-0.707,-0.118,0.004,-0.132,9,10,5,6
9_10_6_7,11.151,0.418,11.188,0.082,0.055,0.063,-0.682,0.015,-0.72,9,10,6,7
