quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
38_39_44_45,-29.305,0.75,-29.5,-0.102,0.059,-0.049,-0.021,0.011,-0.017,38,39,44,45
38_39_45_46,-35.896,1.343,-35.968,-0.011,0.049,-0.002,0.052,0.02,0.052,38,39,45,46
39_40_36_37,5.289,0.157,4.344,-0.922,0.219,-0.882,-0.132,0.001,-0.126,39,40,36,37
39_40_37_38,86.686,0.672,87.031,-0.7,0.157,-0.681,-0.846,0.016,-0.849,39,40,37,38
39_40_42_43,-19.555,0.43,-19.656,-0.786,0.134,-0.769,-0.522,0.008,-0.52,39,40,42,43
39_40_43_44,-21.185,0.302,-21.438,-0.306,0.064,-0.32,-0.139,0.005,-0.143,39,40,43,44
39_40_44_45,-19.98,0.117,-20.406,-0.128,0.019,-0.129,-0.058,0.001,-0.057,39,40,44,45
39_40_45_46,-39.106,0.095,-39.156,-0.086,0.0,-0.081,-0.013,0.001,-0.015,39,40,45,46
40_42_36_37,7.661,1.799,8.093,-1.898,0.217,-1.899,0.066,0.027,0.074,40,42,36,37
40_42_37_38,72.478,0.378,72.594,-1.827,0.192,-1.812,-0.144,0.006,-0.141,40,42,37,38
40_42_38_39,-4.281,0.341,-3.719,-1.627,0.167,-1.607,-0.454,0.005,-0.45,40,42,38,39
40_42_43_44,-14.363,1.046,-15.063,-1.995,0.21,-1.988,-0.78,0.018,-0.76,40,42,43,44
40_42_44_45,-29.226,0.384,-29.406,-1.07,0.049,-1.047,-0.145,0.008,-0.14,40,42,44,45
40_42_45_46,-27.899,0.188,-28.0,-0.885,0.1,-0.902,-0.056,0.005,-0.056,40,42,45,46
42_43_36_37,12.146,0.138,12.125,-1.33,0.274,-1.309,-0.017,0.001,-0.024,42,43,36,37
42_43_37_38,73.185,0.957,73.25,-1.431,0.275,-1.429,0.01,0.014,0.02,42,43,37,38
42_43_38_39,-0.61,0.077,-1.094,-1.518,0.325,-1.504,-0.096,0.002,-0.1,42,43,38,39
42_43_39_40,2.685,0.163,3.125,-0.895,0.284,-0.864,-0.518,0.001,-0.518,42,43,39,40
42_43_44_45,-27.733,0.616,-27.906,-1.487,0.318,-1.48,-0.562,0.009,-0.568,42,43,44,45
42_43_45_46,-31.108,1.39,-30.156,-0.151,0.081,-0.155,-0.015,0.03,-0.04,42,43,45,46
43_44_36_37,4.077,0.72,4.438,-1.466,0.122,-1.455,-0.016,0.01,-0.017,43,44,36,37
43_44_37_38,75.709,0.217,76.438,-1.505,0.197,-1.538,-0.012,0.002,-0.022,43,44,37,38
43_44_38_39,-10.152,0.216,-10.375,-1.632,0.238,-1.571,-0.044,0.004,-0.042,43,44,38,39
43_44_39_40,-15.156,0.057,-15.062,-1.569,0.207,-1.594,-0.156,0.003,-0.157,43,44,39,40
43_44_40_42,77.692,0.345,77.75,-1.023,0.185,-0.98,-0.75,0.007,-0.757,43,44,40,42
43_44_45_46,-29.942,3.381,-30.953,-1.521,0.121,-1.524,-0.592,0.083,-0.585,43,44,45,46
44_45_36_37,12.06,0.566,12.312,-1.346,0.221,-1.332,0.001,0.008,0.015,44,45,36,37
44_45_37_38,63.644,0.139,63.218,-1.455,0.268,-1.395,-0.032,0.001,-0.036,44,45,37,38
44_45_38_39,-4.656,0.76,-4.375,-1.717,0.221,-1.721,0.01,0.013,0.004,44,45,38,39
44_45_39_40,-12.661,0.069,-12.343,-1.348,0.172,-1.35,0.016,0.004,0.02,44,45,39,40
44_45_40_42,71.158,0.401,71.562,-1.165,0.19,-1.127,-0.165,0.006,-0.17,44,45,40,42
44_45_42_43,0.355,0.496,0.594,-0.674,0.141,-0.666,-0.624,0.008,-0.629,44,45,42,43
45_46_36_37,2.628,0.073,2.657,-1.479,0.153,-1.482,0.041,0.0,0.045,45,46,36,37
45_46_37_38,69.269,0.217,69.594,-1.175,0.109,-1.18,-0.006,0.004,-0.013,45,46,37,38
45_46_38_39,0.565,0.175,0.875,-0.516,0.019,-0.514,-0.007,0.002,-0.009,45,46,38,39
45_46_39_40,-25.468,0.67,-25.188,-0.644,0.014,-0.617,0.047,0.023,0.042,45,46,39,40
45_46_40_42,78.226,0.494,78.313,-0.96,0.006,-0.945,-0.013,0.01,-0.027,45,46,40,42
45_46_42_43,-10.462,0.175,-10.938,-0.712,0.039,-0.711,-0.163,0.001,-0.142,45,46,42,43
45_46_43_44,104.137,0.728,103.906,-0.527,0.03,-0.519,-0.565,0.021,-0.564,45,46,43,44
60_61_62_64,-7.772,0.429,-8.312,-0.005,0.007,-0.002,102.983,0.326,103.021,60,61,62,64
62_64_60_61,-3.099,2.087,-3.813,-0.004,0.003,-0.003,101.877,1.087,102.088,62,64,60,61
