quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
16_17_21_22,-44.764,0.457,-44.781,1.138,0.099,1.17,-0.028,0.006,0.002,16,17,21,22
17_18_13_14,23.486,0.491,23.375,-1.33,0.043,-1.344,-0.046,0.006,-0.046,17,18,13,14
17_18_14_15,41.39,0.625,42.031,-1.452,0.095,-1.49,-0.106,0.008,-0.106,17,18,14,15
17_18_15_16,30.058,0.739,29.75,-0.667,0.156,-0.645,-0.386,0.025,-0.49,17,18,15,16
17_18_19_20,-6.687,0.35,-7.562,-1.09,0.119,-0.999,-0.485,0.005,-0.472,17,18,19,20
17_18_20_21,-77.073,0.385,-76.281,-0.788,0.122,-0.742,-0.113,0.006,-0.109,17,18,20,21
17_18_21_22,-45.188,0.27,-45.624,-0.74,0.042,-0.731,-0.039,0.004,-0.042,17,18,21,22
18_19_13_14,22.814,0.277,22.906,-0.569,0.191,-0.834,-0.006,0.005,0.001,18,19,13,14
18_19_14_15,37.357,0.24,37.625,-0.647,0.183,-0.821,-0.036,0.003,-0.035,18,19,14,15
18_19_15_16,24.302,0.348,24.313,-0.494,0.234,-0.737,-0.078,0.005,-0.083,18,19,15,16
18_19_16_17,90.811,0.317,91.719,-0.643,0.178,-0.842,-0.523,0.007,-0.528,18,19,16,17
18_19_20_21,-77.632,0.301,-76.282,-0.837,0.121,-1.165,-0.506,0.007,-0.513,18,19,20,21
18_19_21_22,-45.098,0.341,-44.688,-0.135,0.135,-0.337,-0.102,0.005,-0.106,18,19,21,22
19_20_13_14,24.333,0.871,24.312,-0.855,0.09,-1.11,-0.002,0.012,-0.004,19,20,13,14
19_20_14_15,34.597,0.589,34.812,-1.17,0.161,-1.487,-0.02,0.008,-0.006,19,20,14,15
19_20_15_16,22.921,0.348,23.188,-1.233,0.123,-1.609,-0.024,0.006,-0.023,19,20,15,16
19_20_16_17,83.89,0.441,83.844,-1.183,0.114,-1.735,-0.104,0.007,-0.106,19,20,16,17
19_20_17_18,65.359,0.271,66.218,-1.122,0.225,-1.355,-0.489,0.005,-0.493,19,20,17,18
19_20_21_22,-46.993,0.335,-47.406,-1.211,0.154,-1.6,-0.414,0.009,-0.408,19,20,21,22
20_21_13_14,23.403,0.263,23.375,0.435,0.067,0.501,-0.006,0.003,-0.007,20,21,13,14
20_21_14_15,29.887,0.169,29.562,0.354,0.107,0.248,-0.005,0.002,-0.01,20,21,14,15
20_21_15_16,18.792,0.351,18.781,0.37,0.114,0.261,-0.022,0.005,-0.008,20,21,15,16
20_21_16_17,74.87,0.551,74.094,0.364,0.096,0.285,-0.076,0.007,-0.08,20,21,16,17
20_21_17_18,59.755,0.383,60.031,0.428,0.083,0.221,-0.113,0.005,-0.105,20,21,17,18
20_21_18_19,48.922,0.37,48.781,-0.359,0.223,-0.182,-0.524,0.012,-0.556,20,21,18,19
21_22_13_14,22.738,0.42,23.282,-0.996,0.112,-0.934,-0.004,0.005,-0.018,21,22,13,14
21_22_14_15,26.109,0.651,25.626,0.125,0.095,0.244,-0.006,0.019,-0.02,21,22,14,15
21_22_15_16,14.059,0.274,13.25,0.09,0.102,0.194,-0.008,0.007,-0.025,21,22,15,16
21_22_16_17,70.35,0.591,70.156,0.086,0.106,0.101,-0.025,0.017,-0.027,21,22,16,17
21_22_17_18,53.42,0.185,52.906,0.07,0.11,0.144,-0.049,0.006,-0.048,21,22,17,18
21_22_18_19,39.856,0.26,40.532,0.219,0.092,0.32,-0.096,0.008,-0.122,21,22,18,19
21_22_19_20,53.52,0.169,53.656,0.285,0.103,0.288,-0.416,0.006,-0.407,21,22,19,20
60_61_62_64,3.02,0.585,2.188,-0.003,0.071,0.005,105.323,9.944,95.628,60,61,62,64
62_64_60_61,1.321,0.928,2.562,-0.014,0.061,-0.06,103.148,8.867,96.328,62,64,60,61
