quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
29_30_25_26,-5.531,1.596,-5.219,-3.587,0.559,-4.219,-0.063,0.026,-0.057,29,30,25,26
29_30_26_27,29.293,0.956,29.0,-3.24,0.468,-3.972,-0.098,0.012,-0.08,29,30,26,27
29_30_27_28,75.861,0.68,76.156,-3.1,0.777,-3.676,-0.418,0.01,-0.406,29,30,27,28
29_30_31_32,-22.961,1.116,-22.094,-3.412,0.316,-4.134,-0.5,0.019,-0.5,29,30,31,32
29_30_32_33,-164.824,0.981,-164.219,-1.633,0.14,-2.131,-0.084,0.015,-0.075,29,30,32,33
29_30_33_34,6.074,0.824,5.375,-1.472,0.141,-1.993,-0.04,0.013,-0.04,29,30,33,34
30_31_25_26,-4.946,0.492,-5.125,-1.816,0.399,-2.393,-0.01,0.008,-0.025,30,31,25,26
30_31_26_27,21.88,0.951,21.594,-1.88,0.394,-2.347,-0.022,0.013,-0.029,30,31,26,27
30_31_27_28,69.263,1.798,68.844,-1.546,0.393,-2.111,-0.071,0.023,-0.077,30,31,27,28
30_31_28_29,159.78,0.924,159.406,-1.025,0.541,-1.515,-0.381,0.013,-0.404,30,31,28,29
30_31_32_33,-152.472,0.521,-150.625,-1.827,0.347,-2.305,-0.326,0.006,-0.333,30,31,32,33
30_31_33_34,4.288,0.798,5.468,-0.141,0.161,-0.501,-0.108,0.011,-0.098,30,31,33,34
31_32_25_26,-6.648,1.014,-7.281,-1.699,0.191,-1.971,-0.032,0.016,-0.02,31,32,25,26
31_32_26_27,16.242,0.316,16.157,-1.962,0.241,-2.318,-0.011,0.007,-0.009,31,32,26,27
31_32_27_28,66.457,0.237,65.937,-1.939,0.258,-2.276,-0.037,0.005,-0.05,31,32,27,28
31_32_28_29,158.69,0.464,158.469,-1.652,0.264,-2.044,-0.104,0.009,-0.084,31,32,28,29
31_32_29_30,120.532,0.407,120.312,-1.484,0.419,-1.905,-0.455,0.005,-0.422,31,32,29,30
31_32_33_34,16.432,0.83,17.375,-1.947,0.232,-2.417,-0.704,0.018,-0.714,31,32,33,34
32_33_25_26,-5.288,0.106,-5.312,-1.528,0.26,-1.81,0.018,0.002,0.018,32,33,25,26
32_33_26_27,11.309,0.311,11.562,-1.513,0.273,-1.789,-0.008,0.006,0.01,32,33,26,27
32_33_27_28,63.705,0.792,64.062,-1.57,0.265,-1.796,-0.003,0.014,0.0,32,33,27,28
32_33_28_29,155.83,0.433,155.656,-1.523,0.272,-1.84,-0.032,0.007,-0.02,32,33,28,29
32_33_29_30,111.933,0.389,112.344,-1.399,0.258,-1.752,-0.105,0.007,-0.115,32,33,29,30
32_33_30_31,-43.018,0.363,-43.094,-0.978,0.297,-1.354,-0.325,0.006,-0.322,32,33,30,31
33_34_25_26,-5.707,0.232,-6.062,-1.448,0.169,-1.776,-0.002,0.004,-0.024,33,34,25,26
33_34_26_27,6.169,0.437,6.125,-1.303,0.138,-1.442,-0.012,0.007,-0.027,33,34,26,27
33_34_27_28,61.603,0.894,61.906,-1.174,0.131,-1.297,-0.013,0.013,-0.007,33,34,27,28
33_34_28_29,154.684,0.463,154.813,-1.147,0.128,-1.27,-0.036,0.007,-0.034,33,34,28,29
33_34_29_30,104.189,0.436,103.625,-1.043,0.12,-1.17,-0.044,0.006,-0.06,33,34,29,30
33_34_30_31,-54.131,0.282,-55.094,-0.753,0.098,-0.782,-0.118,0.005,-0.096,33,34,30,31
33_34_31_32,45.74,0.303,45.218,-0.352,0.094,-0.587,-0.686,0.004,-0.686,33,34,31,32
60_61_62_64,9.901,2.447,10.438,0.003,0.016,0.004,100.324,2.822,99.699,60,61,62,64
62_64_60_61,11.723,0.929,12.594,0.0,0.008,0.003,99.992,0.791,101.088,62,64,60,61
