quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
4_5_6_7,65.853,0.286,65.656,-1.262,0.362,-1.569,-0.434,0.005,-0.426,4,5,6,7
4_5_7_9,138.484,0.706,138.594,0.259,0.163,0.426,-0.116,0.01,-0.108,4,5,7,9
4_5_9_10,-66.046,0.204,-66.156,0.333,0.16,0.467,-0.052,0.003,-0.058,4,5,9,10
5_6_10_11,-3.008,0.332,-2.125,-0.392,0.122,-0.204,-0.041,0.005,-0.012,5,6,10,11
5_6_1_2,38.479,0.523,38.188,-1.614,0.387,-1.671,-0.018,0.008,0.002,5,6,1,2
5_6_2_3,130.412,0.704,129.312,-1.468,0.363,-1.693,-0.046,0.01,-0.038,5,6,2,3
5_6_3_4,63.865,0.457,63.875,-1.019,0.265,-1.132,-0.411,0.007,-0.419,5,6,3,4
5_6_7_9,141.347,0.391,141.594,-1.294,0.311,-1.363,-0.35,0.006,-0.346,5,6,7,9
5_6_9_10,-64.559,0.472,-64.938,-0.297,0.132,-0.276,-0.062,0.007,-0.038,5,6,9,10
60_61_62_64,12.783,1.306,11.657,-0.001,0.02,0.009,98.376,1.753,99.885,60,61,62,64
62_64_60_61,13.757,1.731,9.312,-0.006,0.009,-0.007,95.498,1.916,100.148,62,64,60,61
6_7_10_11,-1.282,0.527,-0.906,-0.569,0.118,-0.793,-0.101,0.008,-0.058,6,7,10,11
6_7_1_2,39.203,0.404,38.938,-1.694,0.267,-2.25,-0.008,0.008,-0.016,6,7,1,2
6_7_2_3,124.109,0.52,123.218,-1.775,0.266,-2.224,-0.054,0.01,-0.056,6,7,2,3
6_7_3_4,60.674,1.062,61.438,-1.696,0.276,-2.224,-0.12,0.02,-0.102,6,7,3,4
6_7_4_5,-65.925,1.02,-64.844,-1.101,0.188,-1.46,-0.418,0.016,-0.416,6,7,4,5
6_7_9_10,-64.077,0.475,-64.844,-1.714,0.253,-2.306,-0.418,0.011,-0.403,6,7,9,10
7_9_10_11,2.379,0.338,2.187,-1.07,0.215,-1.468,-0.635,0.005,-0.637,7,9,10,11
7_9_1_2,40.589,0.422,40.25,-0.764,0.145,-0.931,0.015,0.006,0.006,7,9,1,2
7_9_2_3,119.441,0.258,119.094,-1.053,0.236,-1.384,-0.006,0.004,0.001,7,9,2,3
7_9_3_4,57.233,0.614,57.406,-1.101,0.243,-1.5,-0.045,0.011,-0.043,7,9,3,4
7_9_4_5,-71.463,0.143,-71.312,-1.197,0.25,-1.611,-0.1,0.004,-0.083,7,9,4,5
7_9_5_6,34.886,1.454,34.906,-0.418,0.198,-0.753,-0.317,0.022,-0.332,7,9,5,6
9_10_1_2,41.121,0.447,41.656,-0.964,0.201,-1.204,0.019,0.008,0.026,9,10,1,2
9_10_2_3,114.369,0.314,114.5,-1.006,0.24,-1.161,0.039,0.006,0.078,9,10,2,3
9_10_3_4,54.939,0.877,54.968,-1.103,0.254,-1.32,-0.008,0.017,0.032,9,10,3,4
9_10_4_5,-72.806,0.797,-72.437,-1.438,0.267,-1.703,-0.034,0.016,0.007,9,10,4,5
9_10_5_6,29.359,1.959,30.5,-1.01,0.232,-1.251,-0.081,0.032,-0.058,9,10,5,6
9_10_6_7,19.832,0.552,20.0,-0.775,0.175,-0.985,-0.456,0.008,-0.472,9,10,6,7
