quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
29_30_31_32,-492.863,0.023,-492.812,-3.424,0.448,-3.388,-0.521,0.013,-0.514,29,30,31,32
29_30_32_33,-8.529,0.685,-8.5,-1.308,0.052,-1.275,-0.098,0.008,-0.1,29,30,32,33
29_30_33_34,54.983,0.549,54.781,-0.956,0.014,-0.921,-0.048,0.01,-0.053,29,30,33,34
30_31_25_26,-28.476,0.533,-28.562,-2.393,0.266,-2.327,0.0,0.007,-0.007,30,31,25,26
30_31_26_27,-3.784,0.551,-3.437,-2.136,0.223,-2.03,-0.045,0.007,-0.052,30,31,26,27
30_31_27_28,87.313,0.784,87.313,-1.907,0.211,-1.864,-0.086,0.011,-0.089,30,31,27,28
30_31_28_29,118.532,0.572,119.094,-1.314,0.004,-1.365,-0.366,0.006,-0.37,30,31,28,29
30_31_32_33,-8.601,0.468,-9.062,-3.228,0.407,-3.148,-0.281,0.012,-0.276,30,31,32,33
30_31_33_34,54.01,0.892,53.75,-1.068,0.025,-1.044,-0.157,0.014,-0.168,30,31,33,34
31_32_25_26,-27.668,0.596,-28.0,-0.746,0.19,-0.719,-0.018,0.009,-0.026,31,32,25,26
31_32_26_27,-10.072,0.23,-10.656,-1.053,0.288,-1.054,-0.038,0.006,-0.038,31,32,26,27
31_32_27_28,85.373,0.277,84.969,-1.025,0.286,-0.988,-0.1,0.004,-0.11,31,32,27,28
31_32_28_29,118.084,0.422,118.718,-0.854,0.279,-0.883,-0.134,0.006,-0.126,31,32,28,29
31_32_29_30,100.481,0.192,100.719,-0.07,0.144,-0.073,-0.51,0.004,-0.514,31,32,29,30
31_32_33_34,55.25,2.98,56.0,-0.736,0.257,-0.692,-0.684,0.053,-0.7,31,32,33,34
32_33_25_26,-28.274,0.664,-28.844,-2.29,0.222,-2.242,-0.002,0.008,0.005,32,33,25,26
32_33_26_27,-16.13,1.368,-16.375,-2.054,0.259,-2.087,0.004,0.025,0.0,32,33,26,27
32_33_27_28,81.746,0.267,81.312,-2.049,0.285,-2.038,-0.018,0.003,-0.021,32,33,27,28
32_33_28_29,117.024,0.299,116.938,-2.006,0.298,-2.002,-0.046,0.002,-0.042,32,33,28,29
32_33_29_30,97.683,0.421,97.906,-1.786,0.31,-1.745,-0.078,0.01,-0.078,32,33,29,30
32_33_30_31,-11.326,1.064,-10.844,-0.953,0.17,-0.893,-0.315,0.02,-0.316,32,33,30,31
33_34_25_26,-29.81,0.708,-30.25,-2.346,0.233,-2.381,-0.019,0.016,-0.032,33,34,25,26
33_34_26_27,-21.495,0.156,-21.625,-1.91,0.099,-1.965,0.028,0.0,0.03,33,34,26,27
33_34_27_28,76.488,0.423,75.687,-1.997,0.209,-2.003,-0.011,0.004,-0.013,33,34,27,28
33_34_28_29,116.476,0.205,117.406,-1.724,0.13,-1.728,-0.012,0.001,-0.01,33,34,28,29
33_34_29_30,94.178,1.154,95.281,-1.481,0.126,-1.52,-0.044,0.015,-0.049,33,34,29,30
33_34_30_31,-20.745,0.054,-21.906,-1.113,0.029,-1.168,-0.094,0.002,-0.085,33,34,30,31
33_34_31_32,-112.086,0.629,-112.562,-0.548,0.098,-0.533,-0.739,0.008,-0.751,33,34,31,32
60_61_62_64,-1.115,1.573,-1.375,-0.001,0.006,-0.006,101.328,1.173,101.935,60,61,62,64
62_64_60_61,2.231,1.032,3.687,-0.008,0.003,-0.012,101.916,0.121,101.564,62,64,60,61
