quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
4_5_2_3,118.686,0.874,119.75,-0.126,0.388,-0.33,-0.285,0.012,-0.3,4,5,2,3
4_5_6_7,29.965,0.433,29.938,-1.02,0.42,-1.05,-0.406,0.006,-0.399,4,5,6,7
4_5_7_9,208.279,0.334,208.25,0.557,0.197,0.714,-0.11,0.005,-0.109,4,5,7,9
4_5_9_10,-96.045,0.391,-95.312,0.643,0.203,0.707,-0.042,0.006,-0.05,4,5,9,10
5_6_10_11,2.29,0.265,1.625,-0.449,0.129,-0.264,-0.04,0.004,-0.036,5,6,10,11
5_6_1_2,43.216,0.72,43.344,-1.947,0.402,-2.166,-0.032,0.011,-0.04,5,6,1,2
5_6_2_3,112.5,0.541,112.438,-1.691,0.36,-1.953,-0.082,0.008,-0.06,5,6,2,3
5_6_3_4,78.861,0.511,79.062,-1.192,0.249,-1.269,-0.39,0.009,-0.391,5,6,3,4
5_6_7_9,211.273,0.22,211.25,-1.687,0.324,-2.001,-0.347,0.003,-0.341,5,6,7,9
5_6_9_10,-96.246,0.209,-95.968,-0.55,0.133,-0.544,-0.082,0.003,-0.085,5,6,9,10
60_61_62_64,11.436,2.096,13.625,0.002,0.005,0.004,100.825,2.147,101.306,60,61,62,64
62_64_60_61,12.573,0.403,12.312,-0.004,0.005,-0.007,97.275,0.671,97.98,62,64,60,61
6_7_10_11,3.659,0.169,3.688,-0.767,0.115,-0.938,-0.129,0.003,-0.122,6,7,10,11
6_7_1_2,44.492,0.4,44.75,-1.997,0.249,-2.498,-0.01,0.009,-0.011,6,7,1,2
6_7_2_3,108.555,0.256,108.5,-2.023,0.252,-2.516,-0.045,0.005,-0.028,6,7,2,3
6_7_3_4,75.856,0.996,75.312,-1.895,0.259,-2.327,-0.115,0.022,-0.114,6,7,3,4
6_7_4_5,-64.379,0.356,-64.0,-1.173,0.172,-1.676,-0.409,0.006,-0.416,6,7,4,5
6_7_9_10,-95.704,0.387,-94.844,-1.995,0.25,-2.541,-0.437,0.006,-0.423,6,7,9,10
7_9_10_11,5.403,0.376,5.75,-1.026,0.251,-1.372,-0.627,0.008,-0.624,7,9,10,11
7_9_1_2,44.092,0.174,44.0,-0.639,0.182,-0.778,-0.019,0.003,-0.015,7,9,1,2
7_9_2_3,105.677,0.339,106.25,-0.939,0.274,-1.277,-0.025,0.005,-0.011,7,9,2,3
7_9_3_4,73.25,0.531,73.062,-0.97,0.282,-1.288,-0.05,0.009,-0.044,7,9,3,4
7_9_4_5,-71.597,0.446,-72.25,-0.938,0.27,-1.277,-0.098,0.01,-0.104,7,9,4,5
7_9_5_6,37.141,0.489,37.063,-0.168,0.225,-0.537,-0.349,0.007,-0.344,7,9,5,6
9_10_1_2,44.029,0.444,44.094,-1.188,0.249,-1.386,0.005,0.007,-0.009,9,10,1,2
9_10_2_3,101.866,0.334,101.75,-1.198,0.271,-1.393,-0.007,0.006,0.027,9,10,2,3
9_10_3_4,72.137,0.499,72.406,-1.272,0.278,-1.479,-0.022,0.009,-0.032,9,10,3,4
9_10_4_5,-75.644,1.211,-75.062,-1.371,0.281,-1.648,-0.056,0.025,-0.042,9,10,4,5
9_10_5_6,30.92,0.246,29.937,-1.268,0.283,-1.53,-0.08,0.005,-0.084,9,10,5,6
9_10_6_7,26.981,1.346,27.219,-0.761,0.2,-0.917,-0.429,0.023,-0.422,9,10,6,7
