quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
4_5_1_2,44.686,0.322,45.594,-1.107,0.427,-1.32,-0.051,0.005,-0.046,4,5,1,2
4_5_2_3,124.059,0.38,123.875,-0.154,0.356,-0.274,-0.296,0.005,-0.31,4,5,2,3
4_5_6_7,47.889,0.292,47.844,-1.193,0.364,-1.476,-0.416,0.005,-0.422,4,5,6,7
4_5_7_9,187.245,0.272,186.781,0.293,0.182,0.491,-0.115,0.004,-0.118,4,5,7,9
4_5_9_10,-75.344,0.391,-74.688,0.425,0.155,0.401,-0.018,0.006,-0.006,4,5,9,10
5_6_10_11,2.721,0.323,2.938,-0.308,0.122,-0.193,-0.039,0.005,-0.055,5,6,10,11
5_6_1_2,44.748,1.188,45.218,-1.705,0.384,-1.973,-0.004,0.016,-0.014,5,6,1,2
5_6_2_3,119.094,0.439,118.812,-1.535,0.362,-1.725,-0.08,0.007,-0.088,5,6,2,3
5_6_3_4,70.085,0.324,69.687,-1.031,0.249,-0.999,-0.401,0.006,-0.4,5,6,3,4
5_6_7_9,190.729,0.338,190.156,-1.515,0.309,-1.523,-0.333,0.006,-0.344,5,6,7,9
5_6_9_10,-74.818,0.527,-74.781,-0.308,0.115,-0.285,-0.074,0.008,-0.064,5,6,9,10
60_61_62_64,12.563,0.735,14.0,0.004,0.031,0.008,96.594,2.408,95.832,60,61,62,64
62_64_60_61,12.895,0.927,13.719,-0.007,0.034,-0.003,102.327,1.424,102.054,62,64,60,61
6_7_10_11,3.55,0.463,3.5,-0.666,0.109,-0.813,-0.136,0.007,-0.136,6,7,10,11
6_7_1_2,45.144,1.779,45.875,-1.855,0.26,-2.401,0.028,0.03,-0.006,6,7,1,2
6_7_2_3,114.401,0.503,114.031,-1.877,0.259,-2.479,-0.054,0.011,-0.05,6,7,2,3
6_7_3_4,66.773,0.539,66.125,-1.791,0.258,-2.351,-0.115,0.008,-0.112,6,7,3,4
6_7_4_5,-59.354,0.334,-58.094,-1.16,0.187,-1.613,-0.415,0.006,-0.413,6,7,4,5
6_7_9_10,-74.219,0.487,-74.313,-1.83,0.243,-2.432,-0.442,0.01,-0.455,6,7,9,10
7_9_10_11,4.109,0.59,4.531,-1.086,0.225,-1.485,-0.644,0.008,-0.572,7,9,10,11
7_9_1_2,46.12,0.65,46.156,-0.778,0.149,-0.926,0.001,0.01,-0.002,7,9,1,2
7_9_2_3,110.702,0.405,110.375,-1.049,0.244,-1.408,-0.032,0.008,-0.034,7,9,2,3
7_9_3_4,63.612,0.389,63.219,-1.077,0.248,-1.408,-0.049,0.007,-0.05,7,9,3,4
7_9_4_5,-64.478,1.539,-64.375,-1.169,0.247,-1.543,-0.091,0.029,-0.096,7,9,4,5
7_9_5_6,38.896,0.436,38.375,-0.359,0.209,-0.788,-0.33,0.007,-0.331,7,9,5,6
9_10_1_2,45.914,0.644,46.062,-1.004,0.222,-1.197,0.011,0.011,0.01,9,10,1,2
9_10_2_3,106.367,0.378,106.719,-1.09,0.247,-1.378,-0.026,0.007,0.003,9,10,2,3
9_10_3_4,61.978,0.388,61.625,-1.175,0.257,-1.42,-0.03,0.007,-0.032,9,10,3,4
9_10_4_5,-66.419,0.44,-66.25,-1.472,0.265,-1.757,-0.041,0.009,-0.037,9,10,4,5
9_10_5_6,34.138,0.21,33.781,-1.096,0.255,-1.41,-0.068,0.003,-0.078,9,10,5,6
9_10_6_7,21.032,0.337,20.375,-0.72,0.187,-0.889,-0.423,0.005,-0.426,9,10,6,7
