quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
27_28_32_33,-147.822,0.658,-147.719,-0.433,0.136,-0.732,-0.031,0.01,-0.017,27,28,32,33
27_28_33_34,3.666,0.384,3.406,-0.392,0.14,-0.664,-0.032,0.006,-0.034,27,28,33,34
28_29_25_26,-4.709,0.681,-4.281,-2.557,0.369,-3.094,-0.123,0.01,-0.115,28,29,25,26
28_29_26_27,36.129,0.397,35.562,-2.188,0.352,-2.625,-0.424,0.007,-0.42,28,29,26,27
28_29_30_31,-202.069,0.263,-202.282,-2.45,0.29,-3.113,-0.375,0.003,-0.365,28,29,30,31
28_29_31_32,-22.534,0.399,-23.312,-1.09,0.12,-1.469,-0.122,0.006,-0.105,28,29,31,32
28_29_32_33,-146.708,0.733,-146.5,-0.955,0.107,-1.243,-0.05,0.011,-0.088,28,29,32,33
28_29_33_34,6.388,0.683,6.312,-0.895,0.117,-1.241,-0.041,0.01,-0.082,28,29,33,34
29_30_25_26,-3.317,0.472,-2.875,-3.497,0.583,-4.063,-0.05,0.007,-0.046,29,30,25,26
29_30_26_27,26.934,0.634,28.156,-3.186,0.482,-3.73,-0.112,0.008,-0.118,29,30,26,27
29_30_27_28,70.616,0.32,71.938,-2.919,0.726,-3.464,-0.401,0.006,-0.422,29,30,27,28
29_30_31_32,-19.858,0.402,-20.032,-3.324,0.309,-3.892,-0.466,0.006,-0.473,29,30,31,32
29_30_32_33,-148.853,0.574,-147.344,-1.563,0.13,-2.012,-0.038,0.009,0.02,29,30,32,33
29_30_33_34,8.826,0.486,8.468,-1.405,0.122,-1.931,-0.055,0.007,-0.05,29,30,33,34
30_31_25_26,-4.245,0.959,-4.375,-1.902,0.394,-2.434,-0.018,0.015,-0.024,30,31,25,26
30_31_26_27,21.213,0.605,21.125,-1.884,0.386,-2.325,-0.042,0.009,-0.044,30,31,26,27
30_31_27_28,63.213,0.47,63.5,-1.652,0.409,-2.12,-0.095,0.006,-0.096,30,31,27,28
30_31_28_29,162.121,0.322,161.094,-1.008,0.562,-1.461,-0.375,0.005,-0.391,30,31,28,29
30_31_32_33,-137.651,0.718,-139.656,-2.005,0.378,-2.499,-0.312,0.009,-0.331,30,31,32,33
30_31_33_34,7.11,0.329,6.969,-0.134,0.168,-0.408,-0.107,0.005,-0.1,30,31,33,34
31_32_25_26,-4.942,0.37,-5.031,-1.705,0.19,-2.143,-0.018,0.006,-0.031,31,32,25,26
31_32_26_27,15.621,0.47,15.782,-1.963,0.243,-2.46,-0.028,0.008,-0.035,31,32,26,27
31_32_27_28,61.069,0.467,60.594,-1.894,0.248,-2.425,-0.032,0.01,-0.014,31,32,27,28
31_32_28_29,159.015,0.426,159.5,-1.63,0.257,-2.169,-0.084,0.008,-0.056,31,32,28,29
31_32_29_30,122.187,0.243,121.812,-1.352,0.381,-1.916,-0.475,0.003,-0.481,31,32,29,30
31_32_33_34,21.036,0.338,21.313,-1.979,0.244,-2.459,-0.694,0.005,-0.692,31,32,33,34
32_33_25_26,-4.68,0.493,-4.75,-1.551,0.246,-1.836,-0.01,0.008,-0.008,32,33,25,26
32_33_26_27,12.376,0.32,12.032,-1.582,0.257,-1.867,0.0,0.007,-0.008,32,33,26,27
32_33_27_28,57.72,0.297,57.219,-1.641,0.27,-1.873,-0.022,0.004,-0.026,32,33,27,28
32_33_28_29,157.735,0.348,157.625,-1.585,0.25,-1.826,-0.044,0.008,-0.051,32,33,28,29
32_33_29_30,113.926,0.356,114.594,-1.436,0.26,-1.796,-0.099,0.006,-0.092,32,33,29,30
32_33_30_31,-48.687,0.332,-48.625,-1.052,0.302,-1.378,-0.338,0.006,-0.34,32,33,30,31
33_34_25_26,-4.562,0.355,-4.75,-1.39,0.16,-1.745,-0.001,0.007,-0.025,33,34,25,26
33_34_26_27,7.528,1.032,7.906,-1.215,0.135,-1.3,-0.001,0.016,0.034,33,34,26,27
33_34_27_28,54.306,0.333,54.594,-1.16,0.122,-1.318,-0.024,0.006,-0.051,33,34,27,28
33_34_28_29,155.719,0.52,155.75,-1.121,0.127,-1.223,-0.029,0.007,-0.027,33,34,28,29
33_34_29_30,108.2,0.534,108.5,-1.063,0.122,-1.184,-0.047,0.008,-0.051,33,34,29,30
33_34_30_31,-61.636,0.666,-61.938,-0.827,0.1,-0.915,-0.094,0.012,-0.106,33,34,30,31
33_34_31_32,45.575,0.601,46.906,-0.374,0.077,-0.547,-0.685,0.008,-0.695,33,34,31,32
60_61_62_64,15.745,0.846,15.782,-0.006,0.006,-0.007,94.635,0.533,87.376,60,61,62,64
62_64_60_61,15.136,0.594,12.594,-0.001,0.002,0.001,98.846,0.771,98.188,62,64,60,61
