quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
18_19_16_17,94.337,5.152,96.125,-0.854,0.18,-0.819,-0.536,0.185,-0.499,18,19,16,17
18_19_20_21,-36.665,1.755,-36.438,-0.92,0.078,-1.072,-0.419,0.073,-0.426,18,19,20,21
18_19_21_22,14.048,0.344,14.281,-0.137,0.087,-0.128,-0.089,0.004,-0.094,18,19,21,22
19_20_13_14,19.074,2.027,19.906,-0.329,0.064,-0.333,-0.041,0.07,-0.052,19,20,13,14
19_20_14_15,89.332,0.437,89.0,-0.488,0.106,-0.479,-0.012,0.005,-0.016,19,20,14,15
19_20_15_16,70.818,4.014,73.156,-0.533,0.126,-0.557,-0.048,0.05,-0.034,19,20,15,16
19_20_16_17,99.697,0.532,98.844,-0.555,0.134,-0.596,-0.121,0.007,-0.143,19,20,16,17
19_20_17_18,48.889,0.494,48.594,-1.335,0.17,-1.169,-0.453,0.019,-0.418,19,20,17,18
19_20_21_22,35.612,0.373,35.375,-0.336,0.082,-0.259,-0.345,0.005,-0.358,19,20,21,22
20_21_13_14,20.072,0.556,20.0,0.508,0.055,0.594,-0.011,0.007,-0.008,20,21,13,14
20_21_14_15,88.064,2.861,89.375,0.376,0.108,0.392,-0.035,0.036,-0.028,20,21,14,15
20_21_15_16,76.062,0.696,75.594,0.327,0.154,0.33,-0.009,0.009,-0.027,20,21,15,16
20_21_16_17,103.857,0.628,103.062,0.408,0.117,0.393,-0.044,0.008,-0.042,20,21,16,17
20_21_17_18,47.1,1.688,47.188,0.467,0.125,0.453,-0.101,0.021,-0.086,20,21,17,18
20_21_18_19,82.542,2.156,81.312,-0.746,0.167,-0.58,-0.304,0.079,-0.273,20,21,18,19
21_22_13_14,19.055,1.998,20.282,-0.678,0.036,-0.66,-0.017,0.026,-0.028,21,22,13,14
21_22_14_15,90.132,0.358,90.125,-0.807,0.024,-0.814,-0.01,0.005,-0.013,21,22,14,15
21_22_15_16,76.414,3.079,78.406,-0.12,0.113,0.015,0.016,0.089,0.007,21,22,15,16
21_22_16_17,110.034,1.069,109.063,-0.166,0.106,-0.073,-0.014,0.03,-0.042,21,22,16,17
21_22_17_18,45.708,0.76,45.5,-0.174,0.096,-0.088,-0.015,0.021,0.006,21,22,17,18
21_22_18_19,77.199,0.792,77.468,-0.014,0.09,0.024,-0.094,0.024,-0.146,21,22,18,19
21_22_19_20,93.574,3.464,94.438,0.079,0.066,0.041,-0.316,0.115,-0.43,21,22,19,20
60_61_62_64,6.053,0.838,2.984,-0.004,0.01,-0.004,101.264,1.001,99.008,60,61,62,64
62_64_60_61,12.713,1.02,13.25,-0.002,0.002,-0.001,99.236,1.037,98.111,62,64,60,61
