quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
32_33_27_28,9.886,1.4,10.157,-1.453,0.101,-1.748,-0.051,0.021,-0.046,32,33,27,28
32_33_28_29,133.121,0.327,132.688,-1.42,0.099,-1.725,-0.034,0.004,-0.053,32,33,28,29
32_33_29_30,89.42,0.303,89.094,-1.402,0.104,-1.721,-0.103,0.005,-0.116,32,33,29,30
32_33_30_31,1.837,0.442,0.688,-0.562,0.099,-0.835,-0.321,0.01,-0.302,32,33,30,31
33_34_25_26,22.801,0.732,23.656,-0.294,0.125,-0.322,-0.004,0.009,-0.023,33,34,25,26
33_34_26_27,47.761,0.195,48.219,-0.522,0.084,-0.512,-0.009,0.004,-0.02,33,34,26,27
33_34_27_28,6.642,0.527,6.594,-0.566,0.08,-0.596,-0.032,0.014,-0.096,33,34,27,28
33_34_28_29,131.005,1.87,131.656,-0.547,0.076,-0.639,-0.057,0.048,-0.046,33,34,28,29
33_34_29_30,85.204,0.561,84.5,-0.54,0.071,-0.59,-0.057,0.015,-0.034,33,34,29,30
33_34_30_31,-7.098,0.305,-7.75,-0.43,0.065,-0.486,-0.103,0.009,-0.062,33,34,30,31
33_34_31_32,-66.928,0.449,-67.656,-0.117,0.086,-0.195,-0.724,0.007,-0.746,33,34,31,32
60_61_62_64,12.628,1.059,13.25,-0.003,0.004,-0.001,99.913,1.062,99.048,60,61,62,64
62_64_60_61,11.769,0.531,11.0,-0.006,0.004,-0.004,98.814,0.636,96.708,62,64,60,61
