quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
7_9_1_2,-2.149,0.356,-2.688,-0.345,0.026,-0.389,-0.004,0.025,-0.038,7,9,1,2
7_9_2_3,117.564,0.743,116.563,0.051,0.02,0.029,-0.097,0.026,-0.17,7,9,2,3
7_9_3_4,-216.194,0.386,-217.0,-0.496,0.047,-0.622,-0.207,0.026,-0.263,7,9,3,4
7_9_4_5,276.515,0.479,275.938,0.023,0.027,-0.003,-0.25,0.017,-0.354,7,9,4,5
7_9_5_6,-6.926,0.432,-6.906,-0.209,0.035,-0.32,-1.052,0.023,-1.072,7,9,5,6
9_10_1_2,-1.255,0.297,-2.031,0.067,0.02,0.049,0.044,0.01,0.089,9,10,1,2
9_10_2_3,110.311,0.318,110.282,-0.189,0.039,-0.204,-0.026,0.011,-0.024,9,10,2,3
9_10_3_4,-220.454,0.488,-222.156,-0.273,0.047,-0.348,0.016,0.069,0.153,9,10,3,4
9_10_4_5,273.118,0.908,272.0,-0.18,0.032,-0.201,-0.072,0.035,-0.138,9,10,4,5
9_10_5_6,-12.385,0.657,-13.281,-0.251,0.024,-0.316,-0.283,0.098,-0.288,9,10,5,6
9_10_6_7,-1.36,0.591,-1.938,-0.163,0.02,-0.23,-1.004,0.057,-1.21,9,10,6,7
