quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
56_57_58_59,60.691,0.541,61.625,-0.009,0.014,-0.028,-0.589,0.014,-0.59,56,57,58,59
57_58_49_50,80.836,0.992,80.75,-0.134,0.067,-0.098,-0.011,0.021,-0.016,57,58,49,50
57_58_50_51,10.484,0.401,10.438,-0.332,0.114,-0.242,-0.024,0.009,-0.019,57,58,50,51
57_58_51_52,-1.852,0.598,-2.125,-0.201,0.089,-0.148,-0.007,0.015,-0.025,57,58,51,52
57_58_52_53,-360.973,0.524,-360.156,-0.432,0.039,-0.478,0.186,0.046,0.102,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.286,0.03,-0.337,33.739,10.005,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,0.058,0.004,0.055,-15.466,1.606,3.092,57,58,54,56
58_59_49_50,86.703,1.043,86.844,0.304,0.045,0.395,-0.027,0.015,-0.034,58,59,49,50
58_59_50_51,7.734,0.35,8.562,-0.584,0.04,-0.592,-0.037,0.018,-0.048,58,59,50,51
58_59_51_52,-2.075,0.458,-2.125,-0.736,0.033,-0.768,-0.039,0.02,-0.025,58,59,51,52
58_59_52_53,-347.12,0.857,-347.594,-0.469,0.034,-0.489,0.006,0.054,0.041,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.105,0.01,0.104,0.0,0.0,0.0,58,59,53,54
58_59_54_56,5172.029,2084.3,7287.625,0.154,0.007,0.136,-1300.167,1410.759,-594.164,58,59,54,56
58_59_56_57,21.377,0.244,20.75,0.094,0.048,0.159,-0.572,0.004,-0.586,58,59,56,57
60_61_62_64,11.304,1.353,12.312,-0.0,0.005,-0.003,95.652,1.886,100.391,60,61,62,64
62_64_60_61,12.038,0.407,10.907,-0.002,0.002,-0.001,101.114,0.439,101.044,62,64,60,61
