quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
29_30_27_28,17.314,0.437,16.906,-0.876,0.37,-1.05,-0.497,0.008,-0.524,29,30,27,28
29_30_31_32,-135.189,0.333,-136.281,-1.124,0.23,-1.365,-0.639,0.005,-0.661,29,30,31,32
29_30_32_33,-11.057,0.489,-9.062,0.026,0.226,-0.197,-0.073,0.007,-0.069,29,30,32,33
29_30_33_34,54.066,0.389,53.938,-0.105,0.135,-0.222,-0.026,0.007,-0.007,29,30,33,34
30_31_25_26,23.084,0.103,22.532,-1.391,0.257,-1.752,-0.008,0.004,0.014,30,31,25,26
30_31_26_27,66.241,0.647,67.156,-1.429,0.253,-1.845,-0.04,0.012,-0.064,30,31,26,27
30_31_27_28,11.764,0.478,11.093,-1.312,0.259,-1.769,-0.096,0.01,-0.108,30,31,27,28
30_31_28_29,136.753,0.482,137.0,-0.885,0.256,-1.258,-0.373,0.008,-0.376,30,31,28,29
30_31_32_33,5.437,0.358,4.906,-1.39,0.239,-1.743,-0.304,0.006,-0.294,30,31,32,33
30_31_33_34,54.023,0.559,54.312,-0.333,0.096,-0.654,-0.109,0.009,-0.104,30,31,33,34
31_32_25_26,24.652,1.601,25.156,-0.746,0.113,-0.78,-0.042,0.024,-0.07,31,32,25,26
31_32_26_27,62.104,1.467,62.376,-1.006,0.173,-1.229,-0.029,0.026,-0.06,31,32,26,27
31_32_27_28,8.398,0.521,8.0,-1.068,0.19,-1.376,-0.042,0.008,-0.038,31,32,27,28
31_32_28_29,134.19,0.317,132.968,-1.042,0.19,-1.324,-0.11,0.005,-0.11,31,32,28,29
31_32_29_30,93.49,0.412,93.687,-0.62,0.159,-0.986,-0.589,0.007,-0.594,31,32,29,30
31_32_33_34,66.538,0.776,66.968,-0.884,0.157,-1.173,-0.715,0.013,-0.728,31,32,33,34
32_33_25_26,24.288,0.546,24.032,-1.267,0.08,-1.303,-0.01,0.008,-0.022,32,33,25,26
32_33_26_27,54.88,1.21,55.344,-1.429,0.094,-1.701,-0.012,0.019,0.01,32,33,26,27
32_33_27_28,4.069,1.3,4.531,-1.341,0.092,-1.596,-0.034,0.021,-0.027,32,33,27,28
32_33_28_29,131.862,0.139,131.656,-1.334,0.094,-1.571,-0.027,0.002,-0.038,32,33,28,29
32_33_29_30,88.527,0.313,88.532,-1.274,0.097,-1.552,-0.106,0.005,-0.124,32,33,29,30
32_33_30_31,0.479,0.298,1.157,-0.493,0.101,-0.739,-0.333,0.006,-0.32,32,33,30,31
33_34_25_26,25.592,0.84,26.0,-0.256,0.145,-0.332,-0.01,0.012,-0.0,33,34,25,26
33_34_26_27,49.852,0.84,49.626,-0.49,0.084,-0.527,0.005,0.022,0.033,33,34,26,27
33_34_27_28,1.97,0.669,2.094,-0.531,0.076,-0.576,-0.017,0.017,-0.024,33,34,27,28
33_34_28_29,131.205,0.639,131.188,-0.543,0.051,-0.538,-0.023,0.017,0.016,33,34,28,29
33_34_29_30,83.583,0.325,83.75,-0.527,0.067,-0.525,-0.05,0.009,-0.048,33,34,29,30
33_34_30_31,-9.043,0.35,-8.782,-0.4,0.051,-0.454,-0.105,0.01,-0.115,33,34,30,31
33_34_31_32,-62.782,0.408,-63.531,-0.102,0.09,-0.188,-0.707,0.007,-0.702,33,34,31,32
60_61_62_64,12.561,1.404,12.688,0.005,0.027,-0.001,99.677,2.205,99.943,60,61,62,64
62_64_60_61,11.089,0.843,9.688,0.0,0.038,0.0,101.073,2.657,101.852,62,64,60,61
