quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
44_45_39_40,-19.938,0.054,-20.031,-1.123,0.119,-1.12,-0.028,0.005,-0.041,44,45,39,40
44_45_40_42,72.089,0.26,71.375,-1.215,0.156,-1.198,-0.144,0.006,-0.131,44,45,40,42
44_45_42_43,-10.801,0.044,-11.125,-0.617,0.139,-0.598,-0.544,0.003,-0.54,44,45,42,43
45_46_36_37,2.96,0.363,3.032,-1.404,0.166,-1.41,-0.013,0.006,-0.014,45,46,36,37
45_46_37_38,62.31,0.598,62.376,-1.089,0.035,-1.078,0.009,0.012,0.013,45,46,37,38
45_46_38_39,-10.894,0.658,-10.843,-0.842,0.002,-0.846,-0.041,0.023,-0.048,45,46,38,39
45_46_39_40,-26.528,0.12,-26.594,-0.809,0.022,-0.796,-0.032,0.006,-0.026,45,46,39,40
45_46_40_42,70.87,0.435,71.469,-1.075,0.021,-1.091,-0.044,0.013,-0.033,45,46,40,42
45_46_42_43,-17.06,0.745,-16.468,-0.752,0.046,-0.78,-0.128,0.021,-0.139,45,46,42,43
45_46_43_44,104.05,0.374,104.375,-0.64,0.021,-0.649,-0.499,0.009,-0.505,45,46,43,44
60_61_62_64,-5.074,0.439,-4.75,-0.005,0.01,0.001,101.267,0.046,101.326,60,61,62,64
62_64_60_61,-7.31,0.613,-7.75,-0.008,0.001,-0.012,101.558,0.155,101.406,62,64,60,61
