quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
2_3_6_7,45.335,0.48,44.375,-0.876,0.166,-1.511,-0.047,0.007,-0.044,2,3,6,7
2_3_7_9,122.937,0.489,123.688,-0.856,0.161,-1.526,-0.012,0.006,-0.012,2,3,7,9
2_3_9_10,-159.934,0.246,-160.75,-0.811,0.167,-1.525,-0.012,0.003,-0.008,2,3,9,10
3_4_10_11,-0.498,0.277,-0.156,-2.891,0.321,-3.352,-0.007,0.004,-0.019,3,4,10,11
3_4_1_2,58.514,0.193,58.812,-7.899,1.307,-7.902,-0.114,0.003,-0.112,3,4,1,2
3_4_5_6,37.528,0.523,37.531,-6.871,0.985,-6.855,-0.37,0.005,-0.378,3,4,5,6
3_4_6_7,43.977,0.232,43.813,-3.368,0.334,-3.93,-0.122,0.003,-0.112,3,4,6,7
3_4_7_9,126.278,0.334,125.844,-3.1,0.306,-3.594,-0.041,0.004,-0.052,3,4,7,9
3_4_9_10,-158.557,0.333,-158.312,-2.942,0.304,-3.463,-0.017,0.004,-0.027,3,4,9,10
4_5_10_11,-1.259,0.364,-1.469,0.295,0.378,-0.385,-0.02,0.005,-0.01,4,5,10,11
4_5_1_2,57.654,0.46,58.718,-3.405,1.272,-3.821,-0.017,0.007,-0.034,4,5,1,2
4_5_2_3,134.468,0.46,133.812,-3.433,0.815,-5.603,-0.266,0.006,-0.273,4,5,2,3
4_5_6_7,42.019,0.293,42.312,-0.507,0.421,-1.218,-0.402,0.003,-0.402,4,5,6,7
4_5_7_9,126.327,0.707,126.781,0.389,0.311,-0.107,-0.101,0.009,-0.096,4,5,7,9
4_5_9_10,-159.88,0.375,-158.968,0.424,0.315,-0.062,-0.03,0.005,-0.028,4,5,9,10
5_6_10_11,-1.756,0.653,-1.562,-1.405,0.191,-2.125,-0.035,0.009,-0.04,5,6,10,11
5_6_1_2,57.275,0.181,56.844,-3.738,0.669,-4.892,-0.018,0.004,-0.002,5,6,1,2
5_6_2_3,123.173,0.262,122.938,-3.535,0.708,-4.794,-0.076,0.004,-0.063,5,6,2,3
5_6_3_4,210.485,0.448,210.5,-3.04,0.703,-4.779,-0.396,0.009,-0.393,5,6,3,4
5_6_7_9,126.167,0.416,127.531,-2.082,0.295,-3.154,-0.346,0.007,-0.346,5,6,7,9
5_6_9_10,-160.762,0.313,-159.625,-1.342,0.167,-1.867,-0.076,0.004,-0.056,5,6,9,10
60_61_62_64,0.359,1.161,1.25,0.001,0.019,-0.004,100.813,1.683,98.458,60,61,62,64
62_64_60_61,-0.406,1.077,-0.25,-0.001,0.005,-0.003,101.129,1.189,99.894,62,64,60,61
6_7_10_11,-1.022,0.387,-1.188,-1.115,0.153,-1.671,-0.125,0.006,-0.121,6,7,10,11
6_7_1_2,57.279,0.376,57.125,-2.028,0.286,-2.779,-0.018,0.008,-0.01,6,7,1,2
6_7_2_3,117.575,0.435,117.5,-1.976,0.314,-2.748,-0.054,0.01,-0.056,6,7,2,3
6_7_3_4,209.979,0.358,210.312,-1.817,0.384,-2.662,-0.104,0.008,-0.092,6,7,3,4
6_7_4_5,-28.485,0.408,-27.906,-1.625,0.465,-2.633,-0.405,0.007,-0.401,6,7,4,5
6_7_9_10,-159.085,0.237,-159.062,-2.082,0.198,-2.84,-0.387,0.005,-0.411,6,7,9,10
7_9_10_11,-2.617,0.351,-2.594,0.656,0.359,0.37,-0.587,0.007,-0.571,7,9,10,11
7_9_1_2,56.514,0.581,56.75,1.074,0.323,0.808,-0.016,0.009,0.016,7,9,1,2
7_9_2_3,113.35,0.357,112.625,0.601,0.364,0.325,-0.029,0.006,-0.037,7,9,2,3
7_9_3_4,210.98,0.493,210.968,0.524,0.379,0.268,-0.048,0.008,-0.049,7,9,3,4
7_9_4_5,-31.43,0.57,-31.75,0.498,0.372,0.153,-0.105,0.01,-0.094,7,9,4,5
7_9_5_6,-37.269,0.508,-37.375,0.813,0.409,0.53,-0.343,0.011,-0.328,7,9,5,6
9_10_1_2,56.899,0.393,56.656,-1.581,0.231,-2.216,0.007,0.008,0.01,9,10,1,2
9_10_2_3,109.364,0.475,109.25,-1.457,0.242,-2.136,-0.02,0.009,0.001,9,10,2,3
9_10_3_4,213.488,0.394,214.062,-1.478,0.242,-2.117,-0.006,0.009,-0.028,9,10,3,4
9_10_4_5,-34.489,0.289,-35.031,-1.42,0.243,-2.08,-0.02,0.006,-0.039,9,10,4,5
9_10_5_6,-43.259,0.31,-43.468,-1.356,0.235,-2.006,-0.084,0.006,-0.072,9,10,5,6
9_10_6_7,-46.65,0.656,-48.063,-0.872,0.133,-1.359,-0.416,0.012,-0.417,9,10,6,7
