quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
54_56_58_59,62.21,0.294,61.626,-0.004,0.005,-0.001,0.055,0.932,7.111,54,56,58,59
56_57_49_50,41.844,0.234,41.469,-0.033,0.123,-0.218,-0.006,0.004,0.008,56,57,49,50
56_57_50_51,18.867,0.392,17.844,-0.258,0.199,-0.517,-0.04,0.006,-0.05,56,57,50,51
56_57_51_52,-0.474,0.564,-1.844,-0.329,0.209,-0.553,-0.005,0.008,0.002,56,57,51,52
56_57_52_53,-503.457,0.298,-502.844,-0.752,0.188,-0.963,-0.157,0.006,-0.148,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.151,0.021,-0.101,0.0,0.0,0.0,56,57,53,54
56_57_58_59,72.949,0.349,73.156,-0.16,0.172,-0.415,-0.468,0.005,-0.448,56,57,58,59
57_58_49_50,42.227,0.26,42.032,-1.858,0.146,-2.111,-0.018,0.004,-0.016,57,58,49,50
57_58_50_51,5.592,0.548,5.188,-2.219,0.229,-2.364,-0.034,0.009,-0.036,57,58,50,51
57_58_51_52,-2.435,0.34,-2.593,-2.334,0.268,-2.502,-0.003,0.005,-0.011,57,58,51,52
57_58_52_53,-491.27,0.499,-491.5,-1.699,0.199,-1.901,-0.06,0.014,-0.008,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.27,0.025,-0.39,0.0,0.0,0.0,57,58,53,54
57_58_54_56,7285.688,34.223,7287.625,0.04,0.024,0.031,0.377,6.66,0.0,57,58,54,56
58_59_49_50,42.394,0.337,41.562,-1.627,0.123,-1.736,-0.029,0.005,-0.013,58,59,49,50
58_59_50_51,-3.755,0.225,-3.812,-1.573,0.103,-1.616,0.004,0.003,0.016,58,59,50,51
58_59_51_52,-2.524,0.393,-2.688,-1.241,0.085,-1.252,-0.005,0.008,-0.008,58,59,51,52
58_59_52_53,-481.425,0.937,-482.313,-0.888,0.067,-0.922,-0.023,0.025,-0.018,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.379,0.043,0.32,0.0,0.0,0.0,58,59,53,54
58_59_54_56,7287.625,0.0,7287.625,0.24,0.006,0.163,-0.019,0.003,0.0,58,59,54,56
58_59_56_57,17.624,0.584,17.468,-1.29,0.114,-1.502,-0.474,0.01,-0.454,58,59,56,57
60_61_62_64,13.969,1.892,14.657,-0.004,0.014,-0.001,97.898,2.384,96.768,60,61,62,64
62_64_60_61,12.514,2.061,11.0,-0.002,0.004,-0.002,99.029,1.967,98.947,62,64,60,61
