quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
51_52_58_59,49.819,0.363,50.844,0.011,0.041,0.0,0.012,0.004,0.043,51,52,58,59
52_53_49_50,59.132,2.763,60.875,0.025,0.044,-0.071,-0.597,0.15,-0.572,52,53,49,50
52_53_50_51,-377.85,0.528,-379.812,0.049,0.046,0.003,-199.679,0.53,-198.36,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.146,0.013,-0.172,19.671,2.666,15.58,52,53,54,56
52_53_56_57,54.684,0.271,55.625,-0.131,0.043,-0.099,-0.15,0.005,-0.094,52,53,56,57
52_53_57_58,20.413,2.094,20.469,0.298,0.022,0.306,-0.069,0.098,-0.251,52,53,57,58
52_53_58_59,52.838,2.312,54.313,0.139,0.026,0.071,0.081,0.135,0.157,52,53,58,59
53_54_49_50,59.399,1.657,59.938,0.024,0.014,0.014,2.94,6.347,-0.115,53,54,49,50
53_54_50_51,43.419,2.005,38.937,0.028,0.012,0.018,-1.377,6.393,0.291,53,54,50,51
53_54_51_52,3.046,0.334,3.5,0.027,0.016,0.02,3.97,1.474,0.458,53,54,51,52
53_54_56_57,52.024,2.121,53.094,0.032,0.015,0.023,1.838,7.122,14.772,53,54,56,57
53_54_57_58,13.603,0.199,12.875,0.03,0.015,0.025,-5.211,0.837,-19.602,53,54,57,58
53_54_58_59,57.732,2.266,58.625,0.03,0.013,0.025,-1.701,8.567,-12.896,53,54,58,59
54_56_49_50,64.442,3.593,65.938,-0.024,0.013,-0.019,7.477,11.455,8.723,54,56,49,50
54_56_50_51,16.898,0.535,15.968,-0.027,0.012,-0.021,1.09,1.985,1.701,54,56,50,51
54_56_51_52,2.039,0.433,2.0,-0.029,0.014,-0.019,-2.302,1.566,-1.72,54,56,51,52
54_56_52_53,-392.076,2.266,-391.188,-0.024,0.012,-0.019,8.734,6.919,14.562,54,56,52,53
54_56_57_58,16.498,0.708,16.906,-0.029,0.011,-0.027,0.506,2.557,-1.845,54,56,57,58
54_56_58_59,61.998,0.517,62.375,-0.03,0.012,-0.024,1.604,1.521,-5.721,54,56,58,59
56_57_49_50,73.582,0.744,73.813,0.148,0.029,0.149,0.034,0.047,-0.006,56,57,49,50
56_57_50_51,11.445,0.383,12.032,-0.3,0.092,-0.332,-0.025,0.02,-0.034,56,57,50,51
56_57_51_52,-0.904,0.376,-0.906,-0.427,0.118,-0.392,-0.028,0.023,-0.056,56,57,51,52
56_57_52_53,-373.317,0.618,-373.0,-0.557,0.111,-0.495,-0.047,0.036,0.099,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.411,0.027,-0.436,-0.215,0.685,0.834,56,57,53,54
56_57_58_59,86.329,3.391,88.25,-0.105,0.032,-0.062,-0.577,0.064,-0.609,56,57,58,59
57_58_49_50,78.173,0.44,78.5,-0.276,0.075,-0.232,-0.001,0.007,0.003,57,58,49,50
57_58_50_51,3.275,2.838,4.344,-0.499,0.156,-0.465,-0.003,0.049,-0.008,57,58,50,51
57_58_51_52,-0.814,0.318,-0.812,-0.309,0.101,-0.262,0.001,0.006,-0.008,57,58,51,52
57_58_52_53,-357.019,0.379,-355.562,-0.433,0.059,-0.503,-0.038,0.021,0.055,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.106,0.005,-0.165,1.49,1.303,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,-0.135,0.03,-0.166,291.376,22.599,836.473,57,58,54,56
58_59_49_50,79.126,3.8,80.281,0.726,0.056,0.829,0.028,0.052,0.024,58,59,49,50
58_59_50_51,-1.291,0.767,-0.344,-0.754,0.036,-0.738,0.035,0.035,-0.006,58,59,50,51
58_59_51_52,-1.369,0.365,-1.094,-0.914,0.033,-0.965,-0.023,0.017,-0.003,58,59,51,52
58_59_52_53,-345.962,2.066,-345.062,-0.623,0.031,-0.601,-0.133,0.127,-0.344,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.096,0.012,0.07,-5.846,0.554,0.0,58,59,53,54
58_59_54_56,7287.625,0.0,7287.625,0.08,0.007,0.067,-162.91,107.341,2.366,58,59,54,56
58_59_56_57,17.7,0.867,16.438,0.352,0.048,0.394,-0.614,0.014,-0.644,58,59,56,57
60_61_62_64,10.993,1.274,8.188,-0.006,0.002,-0.004,94.591,1.158,91.074,60,61,62,64
62_64_60_61,14.194,1.026,15.032,-0.006,0.004,-0.005,97.575,1.016,96.074,62,64,60,61
