quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
20_21_17_18,45.323,0.291,45.312,-0.736,0.144,-0.936,-0.102,0.004,-0.114,20,21,17,18
20_21_18_19,75.043,0.714,76.063,-0.99,0.319,-0.868,-0.478,0.018,-0.471,20,21,18,19
21_22_13_14,30.168,1.287,31.062,0.064,0.077,0.184,-0.008,0.019,-0.014,21,22,13,14
21_22_14_15,55.581,0.297,55.625,-0.08,0.047,0.023,-0.005,0.004,-0.002,21,22,14,15
21_22_15_16,54.847,1.99,54.875,-0.085,0.043,0.008,-0.0,0.027,0.0,21,22,15,16
21_22_16_17,87.372,0.984,87.782,0.254,0.147,0.399,-0.029,0.023,0.005,21,22,16,17
21_22_17_18,42.214,0.516,42.219,0.199,0.14,0.341,-0.043,0.012,-0.018,21,22,17,18
21_22_18_19,64.37,0.412,64.437,0.283,0.143,0.42,-0.094,0.01,-0.103,21,22,18,19
21_22_19_20,74.578,1.242,75.312,0.438,0.124,0.433,-0.397,0.034,-0.388,21,22,19,20
60_61_62_64,6.798,2.703,9.031,-0.003,0.005,0.0,96.72,2.412,98.448,60,61,62,64
62_64_60_61,7.685,0.876,6.5,-0.001,0.003,-0.002,99.864,1.01,96.595,62,64,60,61
