quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
29_30_32_33,-5.695,2.818,-4.281,-0.338,0.174,-0.558,-0.125,0.045,-0.103,29,30,32,33
29_30_33_34,-3.48,0.359,-3.156,-0.255,0.163,-0.456,-0.046,0.006,-0.03,29,30,33,34
30_31_25_26,5.852,1.345,5.938,-1.117,0.3,-1.54,-0.015,0.024,-0.018,30,31,25,26
30_31_26_27,57.432,0.351,57.875,-1.157,0.302,-1.601,-0.038,0.006,-0.042,30,31,26,27
30_31_27_28,43.3,0.427,43.344,-1.093,0.302,-1.6,-0.09,0.009,-0.098,30,31,27,28
30_31_28_29,115.733,0.746,115.906,-0.65,0.252,-1.052,-0.445,0.013,-0.473,30,31,28,29
30_31_32_33,2.144,0.974,1.25,-1.22,0.285,-1.676,-0.375,0.019,-0.377,30,31,32,33
30_31_33_34,-6.341,0.754,-5.688,-0.182,0.136,-0.403,-0.094,0.014,-0.09,30,31,33,34
31_32_25_26,6.923,0.542,6.781,-0.558,0.155,-0.589,-0.012,0.009,0.016,31,32,25,26
31_32_26_27,53.486,0.435,54.031,-0.857,0.232,-1.187,-0.023,0.008,-0.014,31,32,26,27
31_32_27_28,40.526,0.523,40.718,-0.923,0.255,-1.21,-0.035,0.01,-0.029,31,32,27,28
31_32_28_29,112.126,0.443,112.532,-0.876,0.251,-1.233,-0.108,0.008,-0.106,31,32,28,29
31_32_29_30,82.964,0.558,83.094,-0.403,0.202,-0.821,-0.542,0.008,-0.502,31,32,29,30
31_32_33_34,5.606,2.498,6.688,-0.763,0.209,-1.045,-0.75,0.046,-0.77,31,32,33,34
32_33_25_26,6.68,0.568,6.875,-1.231,0.122,-1.541,-0.002,0.009,0.006,32,33,25,26
32_33_26_27,48.487,0.663,48.218,-1.367,0.145,-1.714,-0.002,0.011,-0.014,32,33,26,27
32_33_27_28,35.285,1.362,36.125,-1.363,0.164,-1.708,-0.032,0.025,-0.012,32,33,27,28
32_33_28_29,110.654,0.335,110.844,-1.361,0.167,-1.701,-0.044,0.005,-0.037,32,33,28,29
32_33_29_30,77.1,0.471,78.125,-1.342,0.185,-1.662,-0.104,0.007,-0.133,32,33,29,30
32_33_30_31,-17.456,0.456,-17.406,-1.156,0.221,-1.534,-0.377,0.008,-0.356,32,33,30,31
33_34_25_26,5.602,1.048,6.031,-0.691,0.123,-0.851,-0.006,0.015,-0.014,33,34,25,26
33_34_26_27,42.476,0.663,43.156,-0.649,0.091,-0.69,-0.001,0.012,-0.009,33,34,26,27
33_34_27_28,32.87,0.447,32.75,-0.644,0.089,-0.716,-0.012,0.009,-0.007,33,34,27,28
33_34_28_29,108.867,0.611,108.969,-0.64,0.087,-0.707,-0.021,0.011,-0.01,33,34,28,29
33_34_29_30,73.004,0.435,72.968,-0.635,0.085,-0.668,-0.061,0.008,-0.061,33,34,29,30
33_34_30_31,-26.854,0.707,-26.5,-0.622,0.077,-0.656,-0.11,0.016,-0.105,33,34,30,31
33_34_31_32,-9.229,0.712,-8.594,-0.335,0.085,-0.48,-0.786,0.009,-0.768,33,34,31,32
60_61_62_64,6.135,0.9,7.25,-0.004,0.002,-0.004,99.786,0.962,98.605,60,61,62,64
62_64_60_61,8.2,1.121,9.125,-0.002,0.003,-0.001,99.842,1.215,100.391,62,64,60,61
