quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
44_45_38_39,1.609,0.251,0.406,-0.867,0.124,-1.166,-0.016,0.004,-0.004,44,45,38,39
44_45_39_40,-2.477,0.416,-2.5,-0.882,0.147,-1.148,-0.054,0.005,-0.045,44,45,39,40
44_45_40_42,91.975,0.829,93.312,-0.785,0.096,-1.082,-0.13,0.013,-0.136,44,45,40,42
44_45_42_43,16.293,0.265,18.501,-0.474,0.223,-0.718,-0.556,0.006,-0.528,44,45,42,43
45_46_36_37,24.366,0.547,24.032,-0.739,0.088,-0.788,-0.0,0.008,0.003,45,46,36,37
45_46_37_38,59.358,0.538,61.438,-0.693,0.039,-0.678,-0.027,0.014,0.034,45,46,37,38
45_46_38_39,-0.404,0.409,-0.343,-0.749,0.058,-0.765,-0.006,0.011,0.058,45,46,38,39
45_46_39_40,-8.199,0.607,-8.781,-0.716,0.064,-0.79,-0.023,0.016,-0.029,45,46,39,40
45_46_40_42,85.322,0.254,85.438,-0.743,0.059,-0.782,-0.047,0.006,-0.046,45,46,40,42
45_46_42_43,8.996,0.837,8.375,-0.583,0.053,-0.566,-0.107,0.023,-0.064,45,46,42,43
45_46_43_44,125.609,0.308,126.313,-0.338,0.039,-0.377,-0.556,0.009,-0.536,45,46,43,44
60_61_62_64,2.4,0.91,1.906,-0.012,0.095,-0.016,105.142,10.182,99.82,60,61,62,64
62_64_60_61,-1.098,0.506,0.969,-0.038,0.142,-0.01,108.32,13.721,100.37,62,64,60,61
