event,event_start,depth_cm,sensor_id,treatment,location,tag,peak_time,peak_vwc,tail_hours,n_samples,exp_A,exp_tau_h,exp_C,exp_r2,pow_A,pow_alpha,pow_C,pow_r2
73,1.7610255e+18,10,SMS06,swale,SwE,down,1.7611113e+18,0.39470932,167.91666666666666,2016,0.1048267254050548,34.80073119417455,0.30751246001752597,0.9708657379017387,0.4426732423678465,0.07231776141948362,1.445506097121301e-14,0.8820994660748402
74,1.7623863e+18,10,SMS06,swale,SwE,down,1.7624202e+18,0.3326453200000001,27.5,331,0.019741048416724066,18.786277531913107,0.3132057475274407,0.9975178621451001,0.33465412942743705,0.014259840868023253,6.416853601880112e-21,0.9131160895482646
75,1.7625267e+18,10,SMS06,swale,SwE,down,1.7625312e+18,0.34998445,167.91666666666666,2016,0.08109919391226984,84.83389183702953,0.2655716214540856,0.9529519702847916,0.38305472200973945,0.058778508980764844,1.2987803180158209e-12,0.8293490873790619
79,1.7634321e+18,10,SMS06,swale,SwE,down,1.7635176e+18,0.3912958,65.91666666666667,792,0.09238913200356011,44.81064844035912,0.3095992690483737,0.9782458558985159,0.4225939186532856,0.051994052283392385,3.02104764472995e-19,0.8084312265047897
84,1.7639622e+18,10,SMS06,swale,SwE,down,1.7639757e+18,0.3795812200000002,112.16666666666667,1347,0.08451207976930003,58.57888639547266,0.2951925154633783,0.996207041290211,0.4108904545544773,0.05678547698643726,2.079167135311185e-13,0.8942946644782613
86,1.7644239e+18,10,SMS06,swale,SwE,down,1.7644998e+18,0.3796588000000001,40.83333333333333,491,0.38495954588237735,336.96132567000956,1.964282912255562e-9,0.9459520132544142,0.3955439090452032,0.03186735231706373,3.783007133934703e-21,0.6890006201841086
88,1.7647029e+18,10,SMS06,swale,SwE,down,1.7647251e+18,0.36429796,15.25,184,0.01041833287848651,2.759827171496551,0.3554056821840673,0.8925148063854178,0.020621133722908525,0.17126786049693662,0.34199532586405607,0.8351020994057776
89,1.7647875e+18,10,SMS06,swale,SwE,down,1.7647968e+18,0.37504279,21.083333333333336,254,0.374651703044168,321.2723414771449,2.970750918126223e-11,0.9817571369983306,0.37802925467095244,0.019765974065466922,1.076920932397977e-16,0.8114169501408393
91,1.7649243e+18,10,SMS06,swale,SwE,down,1.7649306e+18,0.3615826600000001,167.91666666666666,2016,0.1970535349954021,390.11519750472934,0.15765879510573858,0.9969995965983612,0.3974687671930579,0.05443969341085314,2.2088999570616712e-13,0.8018465018224569
92,1.7659152e+18,10,SMS06,swale,SwE,down,1.7659302e+18,0.3042510399999999,167.91666666666666,2016,0.14720378446623295,312.00530707515145,0.15937144466720532,0.9988920862908757,0.3425894566108713,0.05506502146836786,1.5483575608011571e-15,0.7752678744026832
93,1.769319e+18,10,SMS06,swale,SwE,down,1.76937e+18,0.3661598799999999,167.91666666666666,2016,0.12787224131365418,166.95710930258525,0.21766988758540462,0.9918660959963367,0.3960547551692549,0.06907774522907677,1.214833848997068e-13,0.8529918338423594
3,1.7191647e+18,10,SMS04,swale,SwD,mount,1.719177e+18,0.4654234900000001,167.91666666666666,2016,0.45638319067604477,1409.3349413060828,1.3053944041852468e-24,0.9691381375136081,0.489747630166156,0.031439225009856735,4.7440664645772775e-18,0.80868006411537
4,1.7202123e+18,10,SMS04,swale,SwD,mount,1.7202534e+18,0.4587904,167.91666666666666,2015,0.030983731771874846,89.83283350894826,0.4252468134431133,0.9898210606710016,0.47015486104755866,0.016464161084448953,1.2740190442691633e-19,0.9211038780514098
7,1.723077e+18,10,SMS04,swale,SwD,mount,1.7230827e+18,0.4720953700000001,14.333333333333332,173,0.47367975274132385,456.4405561786434,4.767792989335614e-10,0.9230055221964792,0.4738840767563952,0.009221906672322365,1.5829343877591478e-9,0.652906611497905
9,1.7232363e+18,10,SMS04,swale,SwD,mount,1.7232429e+18,0.46930249,25.083333333333336,302,0.42553802740575775,9092.306193614999,0.04344412618559537,0.26363751089230936,0.32386897146158145,0.0009913739900346337,0.14525679974941214,0.17987464165800404
12,1.7255781e+18,10,SMS04,swale,SwD,mount,1.7256561e+18,0.4600316799999999,167.91666666666666,2016,0.026311776328120564,137.2452909638388,0.4320787010692018,0.9834162621161232,0.46907796695243476,0.01153451522242086,1.4753139693886832e-11,0.8897550637720099
13,1.7279928e+18,10,SMS04,swale,SwD,mount,1.7280201e+18,0.47290996,147.33333333333331,1769,0.02785285081225456,35.51589162514429,0.4423278750252603,0.9761240910442949,0.47890480267433433,0.016161379583900053,1.6659169382634211e-19,0.9827933471961163
20,1.7289927e+18,10,SMS04,swale,SwD,mount,1.7290254e+18,0.4693800700000001,79.08333333333334,950,0.02788672629308015,25.088608615787045,0.44469595471569223,0.9847050181154017,0.47821944419807694,0.01589401934348295,1.5056608369069648e-7,0.9075728460289688
21,1.7293176e+18,10,SMS04,swale,SwD,mount,1.7293227e+18,0.4672466200000001,167.91666666666666,2015,0.02772859578495769,59.35999374923386,0.44018211593071915,0.9829363885418968,0.4790243785884241,0.015461497311304404,1.0251061377963743e-11,0.906387031477109
26,1.7314542e+18,10,SMS04,swale,SwD,mount,1.7314761e+18,0.4653847,14.583333333333332,176,0.004784605272212881,7.2168401576048185,0.4607325821764058,0.9769734109806819,0.4521807841141017,0.0030314659117189158,0.013022751684822746,0.9358368926633742
31,1.7318088e+18,10,SMS04,swale,SwD,mount,1.7318337e+18,0.4702334500000001,167.91666666666666,2016,0.037452335504792635,98.8226036720618,0.4349060506537099,0.9955862064165794,0.4879845744992447,0.01807078527120817,5.057334206357301e-11,0.867224788053678
32,1.7326116e+18,10,SMS04,swale,SwD,mount,1.7326905e+18,0.4589455600000001,71.25,856,0.459361598374956,3555.080554407182,1.332446470976195e-8,0.8966668472806623,0.46222683689025373,0.004935163059633348,1.304017148465346e-19,0.5758430196003526
33,1.7329545e+18,10,SMS04,swale,SwD,mount,1.7329764e+18,0.4617772299999998,167.91666666666666,2016,0.4629726733919829,4068.9958376697523,1.5197880517372922e-8,0.9766820153115587,0.4734875127170925,0.010416616084710714,3.210482744706841e-20,0.7122841382867025
45,1.7496783e+18,10,SMS04,swale,SwD,mount,1.7497542e+18,0.4601092600000001,167.91666666666666,2016,0.4614851402612478,1922.6382650719943,1.3170783303375583e-21,0.9923526719896935,0.48390822073510303,0.022013198275609765,1.1941876801508012e-16,0.7421223589883548
48,1.7540874e+18,10,SMS04,swale,SwD,mount,1.7541738e+18,0.3104186499999999,16.416666666666668,198,3.342551383126321e-13,1146.183319788184,0.3163948550921193,-6.150635556423367e-13,1.877155712539791e-10,6.735789994647995e-6,0.3163948538824948,-5.968558980384842e-13
50,1.7543367e+18,10,SMS04,swale,SwD,mount,1.7543526e+18,0.46360036,167.91666666666666,2016,0.06792188148434666,239.47622782483896,0.398435873488516,0.9874878434314605,0.48543564841884046,0.01985398178937775,7.242612306328434e-17,0.7844317543721085
52,1.7566785e+18,10,SMS04,swale,SwD,mount,1.7567112e+18,0.460342,159.08333333333331,1910,0.4614639859126195,1640.2409675444794,2.1295204240092622e-10,0.9909229593070398,0.4860215156401843,0.024558017265999346,9.999874950353579e-14,0.7507980491563604
53,1.7572914e+18,10,SMS04,swale,SwD,mount,1.7573646e+18,0.4623202899999999,69.33333333333334,833,0.03651880274476095,77.4657793611851,0.4243699720386465,0.9799466217044547,0.4688742011139028,0.013637872339380706,2.316454958859576e-21,0.8574209510005317
55,1.7577351e+18,10,SMS04,swale,SwD,mount,1.7577603e+18,0.4604971600000001,133.16666666666666,1599,0.0594519483168439,182.49010460403704,0.4025445647915058,0.9830380829816177,0.47777444588492446,0.018382570535166072,7.739060568772043e-13,0.8033108921192031
58,1.7585838e+18,10,SMS04,swale,SwD,mount,1.7586678e+18,0.44540785,43.08333333333333,518,0.045985403350007475,146.8408579829181,0.39948423938595334,0.954655181634895,0.4488501592992665,0.007661520428078906,6.062083139206603e-11,0.7980010382739349
59,1.7588304e+18,10,SMS04,swale,SwD,mount,1.75884e+18,0.4648416399999999,42.75,514,0.466763399515299,1474.5826692248263,1.757893018279484e-13,0.7501019463736279,0.4687720950132762,0.006729465879123027,1.1832984098693571e-18,0.40529462807899463
60,1.7590014e+18,10,SMS04,swale,SwD,mount,1.7590473e+18,0.46007047,86.91666666666667,1044,0.03707476170628503,70.41677346683564,0.42456571109561864,0.9878678888893272,0.4716801796047378,0.0161857142266316,2.0583399494771517e-11,0.8446738073124868
62,1.7595441e+18,10,SMS04,swale,SwD,mount,1.7596302e+18,0.4393566099999999,80.0,961,0.0418987639971875,196.39325445847913,0.4002303266494794,0.9574084119528858,0.4476260916484417,0.008656374061282399,4.4529713412991835e-10,0.7476108820635934
65,1.7603955e+18,10,SMS04,swale,SwD,mount,1.760412e+18,0.45824734,25.083333333333336,302,0.0050280877176774735,17.794512985005117,0.4512137247356208,0.8059656618686957,0.4567161031059921,0.0027050277292283123,1.5155857446157173e-10,0.8026999587294077
73,1.7610255e+18,10,SMS04,swale,SwD,mount,1.7610867e+18,0.4645313200000001,167.91666666666666,2016,0.0641282519672659,216.84545160674602,0.4033250752001467,0.9807709047043436,0.4861856949866969,0.019846479875840147,1.0240179450204094e-16,0.7676990314401347
75,1.7625267e+18,10,SMS04,swale,SwD,mount,1.7625525e+18,0.4588291899999999,167.91666666666666,2016,0.050234531973748595,169.95744303319003,0.4050543135639629,0.9893191037126762,0.4738470240631652,0.01963751911771168,1.7533779454211023e-19,0.867962247210479
86,1.7644239e+18,10,SMS04,swale,SwD,mount,1.7644929e+18,0.45952741,42.75,514,0.4621345933470539,1364.6473162909897,2.0953212834907238e-18,0.8616410830819223,0.4648637303517555,0.007718041173278739,2.0186076426111178e-12,0.5262950548396095
3,1.7191647e+18,40,SMS12,control,ConG,top,1.7192172e+18,0.40184668,167.91666666666666,2016,0.020450917838457067,425.7586601712854,0.3829469391460329,0.7987177267136942,0.406612418661049,0.004059886032180936,3.217401519541042e-9,0.5355713076812919
4,1.7202123e+18,40,SMS12,control,ConG,top,1.7202357e+18,0.4423434399999999,167.91666666666666,2016,0.029027201173814045,33.915491135233474,0.41191531779399015,0.9885072727260373,0.44870579926050264,0.017327777606064864,1.5053942207700014e-16,0.9726761942023632
8,1.7231418e+18,40,SMS12,control,ConG,top,1.7231775e+18,0.46057474,14.25,172,0.025684279181934503,22.543886092354025,0.43581036225515235,0.9957165088746103,0.4617036381963734,0.00858527411219994,1.8507252203985636e-10,0.8694037485719728
9,1.7232363e+18,40,SMS12,control,ConG,top,1.7232465e+18,0.46410463,24.083333333333336,290,0.023850270425092124,30.068868414694933,0.4419124234851337,0.9710373413425152,0.4671844646119091,0.008563042811338614,2.617772090934274e-10,0.8085147698457567
10,1.7233407e+18,40,SMS12,control,ConG,top,1.7233608e+18,0.4638331,167.91666666666666,2015,0.031899130113835196,96.230500011912,0.4300125674131961,0.9925539307606478,0.47588401992473933,0.016202198988781766,4.678047293972276e-20,0.9040706338623831
12,1.7255781e+18,40,SMS12,control,ConG,top,1.7256144e+18,0.43136587,167.91666666666666,2016,0.011751291703619288,36.30521089627157,0.42049682527760335,0.958633983487448,0.43532261158131247,0.006942026067008002,2.3427915635101867e-9,0.9077592673395638
20,1.7289927e+18,40,SMS12,control,ConG,top,1.729029e+18,0.4586740299999998,78.08333333333334,938,0.026317874738584622,47.07869616972474,0.43147151450166926,0.989546364114381,0.4653090189916087,0.013684572046800108,5.605928683122783e-6,0.9167286776986674
21,1.7293176e+18,40,SMS12,control,ConG,top,1.7293449e+18,0.4534761700000001,167.91666666666666,2016,0.027685934672463174,98.52013672412279,0.4246026513801545,0.9914215039203523,0.4643242261556461,0.014196328882844219,3.9135879945600185e-20,0.9005103317403069
29,1.7316243e+18,40,SMS12,control,ConG,top,1.7316384e+18,0.45929467,13.75,166,0.45952765840406823,2331.6547481157268,1.7717522232649946e-10,0.8990987320346386,0.43511005468968217,0.001873390698036629,0.024456194614184742,0.6529608934945701
31,1.7318088e+18,40,SMS12,control,ConG,top,1.7318262e+18,0.46045837,167.91666666666666,2016,0.026688566505617874,55.5202307375342,0.4336872138813684,0.989958911453887,0.4712812429438974,0.015493334683967271,8.47462491261657e-22,0.9494158365174649
32,1.7326116e+18,40,SMS12,control,ConG,top,1.7326671e+18,0.4552217200000002,77.75,934,0.031703859030374294,84.92981106454327,0.4254296454954787,0.978274185530346,0.4639038730749113,0.011546127838510962,1.0405385908363815e-21,0.790759529548591
33,1.7329545e+18,40,SMS12,control,ConG,top,1.7329827e+18,0.45370891,167.91666666666666,2016,0.025007531329393894,112.05656928455439,0.4317044832030102,0.940081073206204,0.4660607088955295,0.011380207385564995,3.5207741100978418e-12,0.7593236975598643
50,1.7543367e+18,40,SMS12,control,ConG,top,1.7543595e+18,0.449,167.91666666666666,2016,0.03988589875155066,38.10248409250306,0.40405085888599906,0.9582570224310961,0.45753126794535126,0.024836607130856156,9.148810804227578e-17,0.9776783060673017
55,1.7577351e+18,40,SMS12,control,ConG,top,1.7577882e+18,0.41,125.41666666666667,1506,0.04536084607742041,536.5176961030847,0.3646778918472076,0.9382566093743315,0.41504018015361405,0.0062898569322276535,1.793757724764201e-9,0.7583581553512834
58,1.7585838e+18,40,SMS12,control,ConG,top,1.7586078e+18,0.43,59.75,718,0.023548481672486125,53.67566073255381,0.40715359421818886,0.9848181939493822,0.4355737636511081,0.010657324367590903,1.535373470083291e-13,0.8550746954916282
59,1.7588304e+18,40,SMS12,control,ConG,top,1.7588619e+18,0.436,36.666666666666664,441,0.07330516838482497,170.52013132389385,0.3632330274338895,0.9887840292924553,0.44016421395255956,0.009565249097776245,6.471697426237867e-16,0.8194899312654291
62,1.7595441e+18,40,SMS12,control,ConG,top,1.7595942e+18,0.425,90.0,1081,0.007838702338487847,34.914534276188796,0.4178966106394823,0.9023022499663288,0.42784893230680154,0.004785612396119193,3.49464376164326e-9,0.8356530432249627
70,1.7607393e+18,40,SMS12,control,ConG,top,1.7607837e+18,0.451,13.833333333333332,167,0.01480152829380968,17.819357877024988,0.4370323924853167,0.974493688077545,0.45181647018544024,0.005819894999303991,1.6203833050221236e-11,0.852156207390389
71,1.760841e+18,40,SMS12,control,ConG,top,1.7608698e+18,0.45,18.166666666666668,219,0.015154101061493447,33.03719552316595,0.4342798328525835,0.9728792693744246,0.44995713507199453,0.004553698736416123,8.581514261510941e-12,0.8496705446045927
73,1.7610255e+18,40,SMS12,control,ConG,top,1.7610933e+18,0.462,167.91666666666666,2016,0.03384518630979084,52.60062852628363,0.42848960884054405,0.9594892812853894,0.47616732412815044,0.01988670266220743,3.797669371894164e-22,0.9340377992798323
79,1.7634321e+18,40,SMS12,control,ConG,top,1.7634534e+18,0.456,83.75,1006,0.04836539507605087,109.09205498519165,0.41052833313398573,0.9541225089480777,0.46847776243451783,0.015401658930316444,5.812941179699626e-13,0.7408167106568633
84,1.7639622e+18,40,SMS12,control,ConG,top,1.7639841e+18,0.457,109.83333333333334,1319,0.025246103358400024,35.588200200644536,0.4315843566597623,0.9876911406177534,0.4644745143103815,0.014967521240791934,7.37516641036931e-14,0.9482663169184351
86,1.7644239e+18,40,SMS12,control,ConG,top,1.7644485e+18,0.453,55.08333333333333,662,0.4558314000135516,1824.8665503779055,2.0688726301103006e-20,0.841104285274492,0.45894408293527794,0.007204965195158203,3.047745489586518e-14,0.49677966011992336
89,1.7647875e+18,40,SMS12,control,ConG,top,1.7648013e+18,0.453,19.833333333333336,239,0.03197586749561841,47.376415720315684,0.42187162661162403,0.9586278239783416,0.45484174032461344,0.007387553812451559,1.676022145450036e-11,0.7797150523666793
93,1.769319e+18,40,SMS12,control,ConG,top,1.769391e+18,0.431,167.91666666666666,2016,0.01866267201138161,60.24715440472857,0.41218464174805247,0.9820972932409889,0.4386317315102919,0.01139452776406587,7.767000009660463e-23,0.9345901990472361
3,1.7191647e+18,40,SMS05,swale,SwD,mount,1.7191851e+18,0.4642985799999999,167.91666666666666,2016,0.06007591533953714,178.90742938883835,0.40205689106700443,0.996847524392102,0.482920105956183,0.022000454188807122,3.87322831003688e-9,0.8359383620683889
4,1.7202123e+18,40,SMS05,swale,SwD,mount,1.7202762e+18,0.46825516,167.91666666666666,2015,0.04142837576100141,190.70218496125628,0.42348867658249895,0.9956382344576475,0.4787282843624455,0.014434969427157366,9.246678415163955e-20,0.8380280180321464
11,1.7253117e+18,40,SMS05,swale,SwD,mount,1.7253567e+18,0.3287275299999999,59.416666666666664,714,3.514478822860852e-16,700.795610419157,0.32837113939328216,-1.0147438445073931e-13,9.402796443756544e-11,0.000017449463759637357,0.3283711380858308,-1.6611156894441592e-12
12,1.7255781e+18,40,SMS05,swale,SwD,mount,1.7256636e+18,0.4696515999999999,167.91666666666666,2016,0.47234347592810505,4457.273284736968,1.0816944920415049e-13,0.8900654917159678,0.4807987777843915,0.008841384017858165,3.873786070259335e-19,0.5579551997182903
13,1.7279928e+18,40,SMS05,swale,SwD,mount,1.7280255e+18,0.47461672,145.83333333333331,1751,0.022029823391555004,61.43328493240649,0.45269454484573357,0.9749827698411548,0.483668121567266,0.011969470772119507,2.9522076062017558e-21,0.9216318472266565
21,1.7293176e+18,40,SMS05,swale,SwD,mount,1.7293509e+18,0.4747718799999998,167.91666666666666,2015,0.02499631330112219,68.48334029753678,0.45205055347465695,0.9818532703267026,0.4873897501618126,0.013288861562468992,3.7143802774639906e-22,0.8912190865574752
32,1.7326116e+18,40,SMS05,swale,SwD,mount,1.7326854e+18,0.4705049799999999,72.66666666666667,873,0.472149935143493,3584.1245089204135,4.5434386439182687e-7,0.8338520758135963,0.47480447041458385,0.00475639507516237,1.924736695155988e-9,0.4868280073874657
33,1.7329545e+18,40,SMS05,swale,SwD,mount,1.7330154e+18,0.4707765100000001,167.91666666666666,2016,0.10316752615808417,820.6556126229876,0.3694794100261465,0.9700073110285063,0.4831889650415303,0.01045116304778237,6.380397517910585e-11,0.7134248276151286
45,1.7496783e+18,40,SMS05,swale,SwD,mount,1.7497542e+18,0.4671690399999999,167.91666666666666,2016,0.46990536002617894,2726.141707831377,7.471095292578946e-21,0.9878538211375631,0.4851078403924616,0.015136506881877532,4.1373188223228563e-16,0.6906429338884892
52,1.7566785e+18,40,SMS05,swale,SwD,mount,1.7567607e+18,0.4675569399999999,145.33333333333331,1745,0.46901114930696974,2368.731295619929,4.129954557100256e-11,0.9914447652741596,0.48387609106861085,0.015489990975296273,1.903929926688424e-10,0.7254826479514271
53,1.7572914e+18,40,SMS05,swale,SwD,mount,1.7573778e+18,0.47058256,65.66666666666667,789,0.02685448498707325,89.51666772804629,0.4446680606771199,0.9839242137202493,0.4764419624250985,0.008456166414102772,2.73008288353325e-10,0.8304060143165417
55,1.7577351e+18,40,SMS05,swale,SwD,mount,1.7577612e+18,0.4717074700000001,132.91666666666666,1596,0.11892254713480954,661.2124910700379,0.35424429053959433,0.9910912131351761,0.48449027194995187,0.012207190701902489,7.34112584025483e-20,0.7619606613061766
58,1.7585838e+18,40,SMS05,swale,SwD,mount,1.7586273e+18,0.47108683,54.33333333333333,653,0.02790350925726519,66.88119486558578,0.4444080370717605,0.9811010956560955,0.476816233728067,0.00936724676334295,9.815772775815668e-10,0.8085793621954999
59,1.7588304e+18,40,SMS05,swale,SwD,mount,1.7588823e+18,0.4719402100000001,31.0,373,0.4728214805510641,4199.370097547787,6.391318502633069e-9,0.4093772272906182,0.47291188815571206,0.0015666020926021933,5.920803249518868e-10,0.17475678167729902
60,1.7590014e+18,40,SMS05,swale,SwD,mount,1.7590833e+18,0.4739960799999998,76.91666666666667,924,0.023506620695545866,55.12037909387937,0.45127074862405775,0.9922233889458623,0.481048241595891,0.010773596382416888,5.919702751464275e-12,0.8848848125967479
62,1.7595441e+18,40,SMS05,swale,SwD,mount,1.7596302e+18,0.4678284700000002,80.0,961,0.02241873465597736,61.479727185791205,0.4463366532348835,0.9934583873559084,0.4747490380186337,0.010003592702735018,2.5979625457922464e-18,0.8759273288819786
73,1.7610255e+18,40,SMS05,swale,SwD,mount,1.7610978e+18,0.4753537299999999,167.91666666666666,2016,0.4782307410681947,3248.3988120078047,4.647249033705405e-10,0.965186929596652,0.49134190597986666,0.012783666431666995,6.161863597532066e-18,0.6803510639059575
75,1.7625267e+18,40,SMS05,swale,SwD,mount,1.7625894e+18,0.4686818500000001,167.91666666666666,2016,0.05658126515978068,352.15569940382045,0.4109221492804857,0.9978616800167704,0.4799855084214655,0.0124548389808049,2.1937160717151315e-19,0.8056513389053139
86,1.7644239e+18,40,SMS05,swale,SwD,mount,1.7645022e+18,0.47034982,40.166666666666664,483,0.47125729990463106,3932.3459500011836,1.963796139638169e-9,0.8678615030713278,0.4720584102506237,0.002492626044575042,5.785345320366599e-11,0.5101798295494597
8,1.7231418e+18,40,SMS14,control,ConH,middle,1.7231829e+18,0.4786896700000001,12.75,154,0.006696421657975544,1.7791074599971923,0.4708406669709762,0.9481173521038544,0.0063558860717452285,0.43983424603971577,0.46845076584457873,0.9874885359246899
9,1.7232363e+18,40,SMS14,control,ConH,middle,1.72326e+18,0.48008611,20.333333333333336,245,0.009406841977679199,14.873427556171478,0.4718514573860681,0.8322009272186305,0.4814195956034893,0.004459982953886099,3.6034827652449744e-11,0.7046114001767011
10,1.7233407e+18,40,SMS14,control,ConH,middle,1.7233587e+18,0.4820644000000001,167.91666666666666,2015,0.00816061221445512,125.71597204400936,0.4713081296505876,0.8364266084664053,0.48324953523880587,0.0037529264835188996,3.2173043351869135e-12,0.8531913579614457
20,1.7289927e+18,40,SMS14,control,ConH,middle,1.729029e+18,0.4770604899999999,78.08333333333334,938,0.010619857826950253,7.168746186453557,0.4690052913626514,0.8768271676731404,0.015923448206286637,0.21406553666628864,0.4620793941721304,0.7605746876364421
32,1.7326116e+18,40,SMS14,control,ConH,middle,1.732659e+18,0.47450035,80.0,961,0.013294470600889677,52.11909625181675,0.4625892290377686,0.9548610959646794,0.47922213812882397,0.0060986792401533305,3.686115332883304e-19,0.8039312940396226
33,1.7329545e+18,40,SMS14,control,ConH,middle,1.7329776e+18,0.47178505,167.91666666666666,2016,0.005132801352354717,34.54227566668968,0.46749757034484823,0.7490924266778727,0.47348726621720727,0.0025949570514611137,0.00011031860553213426,0.6431311230661942
58,1.7585838e+18,40,SMS14,control,ConH,middle,1.7586663e+18,0.432,43.5,523,1.307192024595987e-10,9999.531409304902,0.43769589758326927,-1.0522227533726891e-9,1.425693612087945e-9,0.000044067247142149366,0.4376959681704201,-6.588107837046664e-11
59,1.7588304e+18,40,SMS14,control,ConH,middle,1.7589081e+18,0.45,23.833333333333336,287,1.541401133465204e-7,9999.24022306817,0.45216686870189915,-1.936256768253486e-7,4.854961701959447e-10,0.00003848467342013875,0.452167242564216,-4.654654439661954e-11
70,1.7607393e+18,40,SMS14,control,ConH,middle,1.7607888e+18,0.469,12.416666666666666,150,0.0012986864710358946,3.0335044518087857,0.4678875231680276,0.6232422785121728,0.1371432978479261,0.002744441355086463,0.33166448660354153,0.5475528888433263
73,1.7610255e+18,40,SMS14,control,ConH,middle,1.7610849e+18,0.477,167.91666666666666,2016,0.0159594606623014,82.0548952258892,0.46048392524364956,0.9195358757780709,0.48368484443912485,0.008354443954940475,1.8410525806368235e-18,0.8801021300777452
84,1.7639622e+18,40,SMS14,control,ConH,middle,1.7639697e+18,0.475,113.83333333333334,1367,0.013651410214393821,23.533474129390036,0.4635794079120343,0.9321035218878507,0.47940227058329027,0.007348246593240759,5.069035637442821e-9,0.8854654066132874
86,1.7644239e+18,40,SMS14,control,ConH,middle,1.7644482e+18,0.474,55.166666666666664,663,0.4755380259338758,2511.5700681358708,2.4028541578807172e-11,0.801361748389718,0.4778684009225361,0.0052204977583758805,1.872008987881008e-19,0.4672869591028196
88,1.7647029e+18,40,SMS14,control,ConH,middle,1.7647245e+18,0.472,15.416666666666666,186,0.038046341550640426,9999.202037820507,0.4329994189122107,0.01815577613046171,0.013438391889522427,0.0020884150164633144,0.45762910791361117,0.03420181855039783
93,1.769319e+18,40,SMS14,control,ConH,middle,1.7694054e+18,0.463,167.91666666666666,2016,0.011621430714889337,262.6576796559419,0.4476215908722553,0.7937398631970294,0.4629126264011874,0.0035296057613711717,5.245275131559907e-10,0.772055461901162
0,1.7175024e+18,10,SMS13,control,ConH,middle,1.7175252e+18,0.25735393,49.33333333333333,593,0.006452824452392004,38.93536089126827,0.2499679743286322,0.4169121737140986,0.2549158052606791,0.005671155590864531,0.002910165078496967,0.41139768630761797
1,1.7177103e+18,10,SMS13,control,ConH,middle,1.7177949e+18,0.2706201100000001,167.91666666666666,2016,1.3798136599459551e-17,642.4985483869752,0.2869625524990161,0.0,9.877807311458216e-17,0.4937227303626095,0.2869625525092601,-2.4424906541753444e-15
3,1.7191647e+18,10,SMS13,control,ConH,middle,1.7192502e+18,0.3186033399999999,167.91666666666666,2016,1.7149331520695664e-12,1084.2796245570046,0.33199522087570427,-1.4060752562272683e-11,1.8695034552542703e-11,0.000010348714896219347,0.33199522029035483,-7.194245199571014e-14
4,1.7202123e+18,10,SMS13,control,ConH,middle,1.7202912e+18,0.3612335499999999,167.91666666666666,2016,0.007382166889159063,142.2829355796579,0.35457435333761583,0.1546597492514088,0.36417018038090987,0.0035215973421872226,3.6830795288142377e-9,0.10884458365184291
5,1.7228331e+18,10,SMS13,control,ConH,middle,1.7228781e+18,0.3508378299999999,27.166666666666668,327,2.3161518470112396e-16,6380.323864460757,0.3495120898007588,0.0,3.869382691350721e-10,0.00004923879172278505,0.34951208400990147,-3.568034756540328e-12
6,1.7229834e+18,10,SMS13,control,ConH,middle,1.7229858e+18,0.4337708499999999,23.25,280,0.028898766032734634,3.34118520058001,0.3927509627351054,0.9431974094831437,0.03543465921703493,0.341379816072715,0.3793514072827048,0.9536913783606669
8,1.7231418e+18,10,SMS13,control,ConH,middle,1.7231457e+18,0.4393954,23.083333333333336,278,0.03493929151168192,1.6158584626096477,0.41274849650337575,0.6201888614651998,0.02666626081429492,0.4688657527279685,0.404670558161824,0.607693124282838
9,1.7232363e+18,10,SMS13,control,ConH,middle,1.7232423e+18,0.44176159,25.25,304,0.036313622798454036,5.8112333679082235,0.4132218264660515,0.8669228390795141,0.44432075342451965,0.02318099690357946,7.367035971519775e-19,0.7936168797657736
10,1.7233407e+18,10,SMS13,control,ConH,middle,1.7233509e+18,0.4374559,167.91666666666666,2015,0.029617138819697533,45.070648814133186,0.3983233721097329,0.8017555406642739,0.4400718403162885,0.01948183706062396,9.554995350833202e-12,0.842215804616503
15,1.7286273e+18,10,SMS13,control,ConH,middle,1.7286663e+18,0.3708534700000001,13.583333333333332,164,0.010383536330810426,10.044200814883935,0.36108351319989485,0.9943107796665154,0.3711216262605968,0.006929320405889611,3.1232466374765725e-11,0.9129230258182492
20,1.7289927e+18,10,SMS13,control,ConH,middle,1.729014e+18,0.4242285100000001,82.25,988,0.023804985939334816,26.492634104706386,0.3976541450756225,0.8296179157780155,0.42784150261992704,0.016037787197677296,1.5654251473814597e-11,0.8543994939570354
21,1.7293176e+18,10,SMS13,control,ConH,middle,1.7293359e+18,0.4155783399999999,167.91666666666666,2016,0.06980359696329248,523.9504208157178,0.33857246648832856,0.8087263203787821,0.4211649671117992,0.013522315185852585,3.5669787483524916e-14,0.7359426558888347
26,1.7314542e+18,10,SMS13,control,ConH,middle,1.7314761e+18,0.4288445200000002,14.583333333333332,176,0.4298329109020492,885.159252299165,1.621294787877748e-8,0.5270302697052249,0.42948082887596284,0.0042088094776444865,7.763604607072323e-11,0.28082375902784873
29,1.7316243e+18,10,SMS13,control,ConH,middle,1.7316372e+18,0.4288445200000002,14.083333333333332,170,0.36040724666650703,488.1853727874813,0.06935721855703901,0.8661665931156326,0.4301328341984556,0.007462067353753301,8.5447645872285e-12,0.6750053064908437
